resets.sent.a2b,resets.sent.b2a,sack.pkts.sent.b2a,dsack.pkts.sent.b2a,rexmt.data.pkts.a2b,outoforder.pkts.a2b,pushed.data.pkts.a2b,max.segm.size.a2b,min.segm.size.a2b,max.win.adv.b2a,avg.win.adv.b2a,max.owin.a2b,avg.owin.a2b,avg.owin.b2a,wavg.owin.a2b,initial.window.bytes.a2b,data.xmit.time.b2a,idletime.max.a2b,idletime.max.b2a,throughput.b2a,rtt.min.a2b,rtt.max.a2b,rtt.avg.a2b,rtt.stdev.a2b,rtt.from.3whs.a2b,rtt.full.sz.smpls.a2b,rtt.full.sz.min.a2b,rtt.full.sz.max.a2b,rtt.full.sz.avg.a2b,post.loss.acks.a2b,rtt.min.last.a2b,rtt.max.last.a2b,rtt.avg.last.a2b,rtt.sdv.last.a2b,segs.cum.acked.a2b,triple.dupacks.a2b,max.retrans.a2b,min.retr.time.a2b,max.retr.time.a2b,avg.retr.time.a2b,sdv.retr.time.a2b,fin.pkts.sent.a2b,ambiguous.acks.a2b,rtt.samples.b2a,rtt.min.b2a,rtt.stdev.b2a,rtt.full.sz.avg.b2a,triple.dupacks.b2a,max.retr.time.b2a,duplicate.acks.a2b,duplicate.acks.b2a,transfer.datarate
0.0,0.0,18563.0,0.0,2781.0,4431.0,13794.0,1388.0,295.0,41942400.0,36104346.0,9611905.0,3339692.0,5.0,3423832.0,63935.0,0.0,501.5,546.9,0.0,18.8,1031.9,248.9,108.1,24.8,1.0,18.8,24.8,24.8,1643.0,67.6,450.7,211.4,119.5,18336.0,163.0,3.0,212.4,1041.1,512.58,143.68,0.0,1625.0,1.0,0.2,0.0,0.4,0.0,0.0,15489.0,0.0,67913.75
0.0,0.0,29054.0,0.0,4442.0,3037.0,15949.0,1388.0,295.0,41941120.0,34312962.0,9713229.0,3745740.0,5.0,3869149.0,65323.0,0.0,339.0,470.8,0.0,13.7,543.9,182.8,77.5,26.4,1.0,15.7,26.4,26.4,3506.0,40.1,540.9,164.6,76.3,26866.0,214.0,2.0,194.1,546.9,335.76,85.44,0.0,1825.0,1.0,0.3,0.0,0.4,0.0,0.0,23158.0,0.0,112621.626
0.0,0.0,4719.0,0.0,6.0,630.0,7188.0,1388.0,295.0,39458048.0,31263361.0,8258605.0,3387725.0,5.0,3103583.0,63935.0,0.0,328.7,420.4,0.0,32.3,857.6,554.4,165.7,40.6,1.0,36.9,40.6,40.6,577.0,0.0,0.0,0.0,0.0,5290.0,6.0,1.0,0.0,860.7,559.3,0.0,0.0,0.0,1.0,0.2,0.0,0.9,0.0,0.0,4615.0,0.0,36930.417
0.0,0.0,1070.0,0.0,5.0,370.0,6971.0,1388.0,295.0,33258368.0,29417293.0,7417477.0,3244118.0,5.0,3024007.0,63935.0,0.0,248.6,253.6,0.0,18.0,576.6,295.2,82.8,27.0,1.0,18.0,27.0,27.0,2.0,0.0,331.0,327.9,2.7,1090.0,1.0,1.0,0.0,599.6,119.84,0.08,0.0,15.0,1.0,0.3,0.0,0.5,0.0,0.0,1065.0,0.0,71858.842
0.0,0.0,24820.0,0.0,2935.0,1071.0,11387.0,1388.0,128.0,35472896.0,21570262.0,11409365.0,4107654.0,5.0,4149875.0,68099.0,0.0,345.1,324.1,0.0,14.9,489.5,241.4,89.4,18.6,1.0,17.7,18.6,18.6,1748.0,87.9,413.5,233.1,80.9,22902.0,78.0,2.0,263.2,647.1,396.64,64.04,0.0,1840.0,1.0,0.6,0.0,0.8,0.0,0.0,22635.0,0.0,81999.967
0.0,0.0,839.0,0.0,255.0,0.0,1200.0,1388.0,295.0,16899968.0,12843127.0,631545.0,203005.0,5.0,242561.0,68099.0,0.0,262.9,262.0,0.0,21.0,345.8,194.3,68.6,32.8,1.0,21.0,32.8,32.8,45.0,99.3,346.5,317.9,73.0,717.0,26.0,4.0,321.9,618.3,403.06,80.42,0.0,460.0,1.0,0.3,0.0,0.8,0.0,0.0,688.0,0.0,5974.051
0.0,0.0,13250.0,0.0,1582.0,1341.0,9804.0,1388.0,20.0,28577920.0,19470732.0,11059589.0,3790074.0,5.0,3515323.0,63935.0,0.0,477.4,433.7,0.0,12.5,491.0,190.9,64.5,24.8,1.0,21.3,24.8,24.8,1574.0,122.6,482.6,282.2,149.6,12322.0,52.0,1.0,253.0,526.9,344.16,59.2,0.0,1865.0,1.0,0.3,0.0,0.7,0.0,0.0,11226.0,1.0,105735.56
0.0,0.0,3182.0,0.0,233.0,638.0,11264.0,1388.0,4.0,39331072.0,28329286.0,8365481.0,3294782.0,5.0,3066423.0,63935.0,0.0,177.4,275.3,0.0,19.1,549.8,291.5,66.6,27.2,1.0,20.5,27.2,27.2,172.0,270.1,313.4,300.0,12.0,3042.0,9.0,1.0,396.5,678.8,460.66,52.62,0.0,305.0,1.0,0.3,0.0,0.8,0.0,0.0,2950.0,0.0,74788.712
0.0,0.0,0.0,0.0,0.0,709.0,6680.0,1388.0,4.0,20435968.0,9263084.0,7220381.0,2994729.0,5.0,2932650.0,63935.0,0.0,448.2,264.2,0.0,12.8,235.3,154.5,34.9,18.5,1.0,14.1,18.5,18.5,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.7,0.0,0.0,0.0,0.0,139851.807
0.0,0.0,34888.0,0.0,6550.0,15526.0,10839.0,1388.0,295.0,41942400.0,39792348.0,19126645.0,4419655.0,5.0,5662361.0,63935.0,0.0,410.1,400.3,0.0,16.7,380.7,126.5,37.6,25.1,1.0,20.2,25.1,25.1,1483.0,27.9,277.0,136.8,64.8,38315.0,222.0,3.0,195.2,572.1,326.74,73.42,0.0,2605.0,1.0,0.3,0.0,0.8,0.0,0.0,22045.0,0.0,143179.834
0.0,0.0,6821.0,0.0,1276.0,2576.0,23567.0,1388.0,295.0,41938560.0,39223311.0,7349465.0,3049709.0,5.0,3004569.0,63935.0,0.0,226.6,242.5,0.0,12.7,354.9,180.7,43.2,37.5,1.0,34.5,37.5,37.5,736.0,28.0,207.7,172.6,39.1,7462.0,58.0,1.0,189.5,485.5,308.14,40.74,0.0,2505.0,1.0,0.5,0.0,1.0,0.0,0.0,5279.0,0.0,115288.36
0.0,0.0,1626.0,0.0,5.0,75.0,7920.0,1388.0,295.0,30252032.0,20763310.0,6025313.0,3009292.0,5.0,2840640.0,63935.0,0.0,343.9,385.2,0.0,28.0,1071.6,615.3,201.2,45.4,1.0,39.2,45.4,45.4,1527.0,0.0,414.1,414.1,0.0,1034.0,3.0,1.0,0.0,1086.3,217.24,0.0,0.0,5.0,1.0,0.3,0.0,0.9,0.0,0.0,1035.0,0.0,34030.687
0.0,0.0,4278.0,0.0,424.0,355.0,11782.0,1388.0,295.0,38145536.0,29415896.0,7278677.0,3236035.0,5.0,3031497.0,63935.0,0.0,347.6,439.2,0.0,22.0,772.6,401.9,107.9,41.1,1.0,36.8,41.1,41.1,309.0,327.1,438.6,404.2,26.9,3955.0,8.0,1.0,545.6,809.9,610.34,26.1,0.0,575.0,1.0,0.4,0.0,0.8,0.0,0.0,3856.0,0.0,50223.491
0.0,0.0,10698.0,0.0,706.0,277.0,9524.0,1388.0,295.0,40147968.0,26780909.0,9825657.0,3716219.0,5.0,3822901.0,63935.0,0.0,456.0,980.5,0.0,14.0,1090.9,405.5,269.9,30.9,1.0,29.4,30.9,30.9,1513.0,7.7,1090.7,635.0,378.6,9194.0,38.0,2.0,298.0,1876.6,739.68,204.62,0.0,565.0,1.0,0.2,0.0,0.6,0.0,0.0,9644.0,0.0,54140.031
0.0,0.0,14243.0,0.0,3059.0,567.0,13028.0,1388.0,295.0,36691200.0,29774972.0,10035245.0,3446034.0,5.0,3499431.0,63935.0,0.0,230.0,244.5,0.0,11.4,368.8,157.2,46.0,17.3,1.0,16.9,17.3,17.3,1125.0,82.8,167.5,146.1,18.7,12676.0,40.0,2.0,212.7,498.1,318.92,64.28,0.0,4240.0,1.0,0.5,0.0,0.7,0.0,0.0,12252.0,0.0,135997.133
0.0,0.0,4145.0,0.0,1303.0,298.0,12631.0,1388.0,295.0,41314816.0,29400137.0,7921321.0,3179022.0,5.0,3409051.0,63935.0,0.0,509.2,773.2,0.0,17.8,1101.8,544.6,220.0,24.2,1.0,17.8,24.2,24.2,904.0,0.4,1026.2,907.6,130.2,3929.0,34.0,3.0,168.4,1207.9,717.72,152.32,0.0,2640.0,1.0,0.3,0.0,0.5,0.0,0.0,4354.0,0.0,35758.152
0.0,0.0,24285.0,0.0,3923.0,4291.0,16409.0,1388.0,295.0,41658752.0,33063440.0,11809109.0,3610073.0,5.0,3777697.0,66711.0,0.0,378.0,397.6,0.0,15.0,369.5,158.7,50.4,22.9,1.0,19.7,22.9,22.9,1648.0,49.5,362.8,187.5,95.6,24791.0,175.0,2.0,212.5,553.6,307.12,58.94,0.0,915.0,1.0,0.2,0.0,0.5,0.0,0.0,21445.0,0.0,118432.191
0.0,0.0,7858.0,0.0,1225.0,618.0,12333.0,1388.0,12.0,39144576.0,27362849.0,9804837.0,3372226.0,5.0,3264550.0,63935.0,0.0,146.6,221.6,0.0,15.6,419.1,194.9,52.2,26.9,1.0,26.6,26.9,26.9,837.0,143.5,247.4,197.8,29.6,7215.0,33.0,1.0,211.5,484.6,318.14,48.16,0.0,2280.0,1.0,1.0,0.0,1.4,0.0,0.0,6624.0,0.0,111864.968
0.0,0.0,17834.0,0.0,3239.0,2054.0,14971.0,1388.0,52.0,33462656.0,26763870.0,11564821.0,3760928.0,5.0,3664493.0,68099.0,0.0,198.1,266.1,0.0,13.9,464.5,211.3,58.6,15.4,1.0,13.9,15.4,15.4,1346.0,32.7,236.4,156.7,69.3,16309.0,86.0,2.0,215.2,633.2,370.18,80.62,0.0,1270.0,1.0,0.2,0.0,0.6,0.0,0.0,15896.0,0.0,104100.099
0.0,0.0,0.0,0.0,0.0,362.0,7955.0,1388.0,295.0,16964224.0,13898287.0,5385445.0,2741625.0,5.0,2571020.0,63935.0,0.0,526.4,620.0,0.0,24.6,958.4,683.5,154.3,39.8,1.0,28.6,39.8,39.8,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,1.5,0.0,0.0,0.0,0.0,27536.433
0.0,0.0,0.0,0.0,2.0,89.0,5228.0,1327.0,11.0,8795776.0,7520792.0,4379105.0,2319766.0,5.0,2453624.0,62517.0,0.0,1227.8,1742.3,0.0,20.4,2093.2,1500.7,660.2,40.9,1.0,20.4,40.9,40.9,1065.0,0.0,32.9,32.9,0.0,0.0,0.0,1.0,0.0,1938.7,387.7,0.0,0.0,5.0,1.0,0.3,0.0,1.3,0.0,0.0,1.0,0.0,11909.467
0.0,0.0,0.0,0.0,0.0,8.0,7284.0,1327.0,295.0,9511936.0,8974483.0,4387067.0,2456397.0,5.0,2658302.0,61190.0,0.0,415.9,823.5,0.0,22.5,1696.4,1095.2,482.9,28.8,1.0,26.5,28.8,28.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.7,0.0,0.0,0.0,0.0,19034.657
0.0,0.0,0.0,0.0,0.0,0.0,8108.0,1327.0,295.0,15388288.0,12936281.0,5779090.0,2778498.0,5.0,2701288.0,61190.0,0.0,357.7,420.5,0.0,15.6,775.4,577.0,180.5,29.8,1.0,27.4,29.8,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,35143.679
0.0,0.0,580.0,0.0,2.0,32.0,7556.0,1388.0,295.0,32124160.0,17094851.0,5504813.0,2921360.0,5.0,2776787.0,58383.0,0.0,887.4,1049.3,0.0,15.1,1575.5,883.6,365.5,52.3,1.0,45.9,52.3,52.3,411.0,0.0,0.0,0.0,0.0,570.0,2.0,1.0,0.0,1652.1,330.4,0.0,0.0,0.0,1.0,0.2,0.0,0.5,0.0,0.0,518.0,3.0,22525.201
0.0,0.0,0.0,0.0,0.0,168.0,7089.0,1388.0,20.0,9077760.0,7753175.0,5064817.0,2689835.0,5.0,2795649.0,63935.0,0.0,1047.0,726.6,0.0,15.0,1910.5,1081.3,492.0,35.4,1.0,28.7,35.4,35.4,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,19198.578
0.0,0.0,0.0,0.0,0.0,16.0,7557.0,1388.0,295.0,27120640.0,23332112.0,5986449.0,2948683.0,5.0,2848772.0,63935.0,0.0,317.6,391.2,0.0,13.9,666.2,488.1,125.8,29.5,1.0,28.4,29.5,29.5,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,0.0,1.5,0.0,0.0,0.0,0.0,43851.382
0.0,0.0,0.0,0.0,0.0,0.0,6768.0,1388.0,295.0,16328704.0,13909411.0,5389609.0,2921501.0,5.0,2848462.0,66711.0,0.0,953.1,962.0,0.0,13.1,889.9,524.9,183.6,17.9,1.0,14.6,17.9,17.9,0.0,0.0,0.0,0.0,0.0,2043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.9,0.0,0.0,0.0,0.0,39282.879
0.0,0.0,0.0,0.0,0.0,415.0,7044.0,1388.0,295.0,22097408.0,19276117.0,6001717.0,2942689.0,5.0,2889151.0,63935.0,0.0,153.6,179.7,0.0,16.5,320.9,222.7,49.6,19.2,1.0,19.1,19.2,19.2,0.0,0.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.7,0.0,0.0,0.0,0.0,99214.339
0.0,0.0,19709.0,0.0,2312.0,2619.0,11569.0,1388.0,295.0,36780928.0,29173675.0,10693157.0,4227038.0,5.0,4388821.0,66711.0,0.0,430.1,452.8,0.0,15.7,723.3,332.5,114.7,18.3,1.0,15.7,18.3,18.3,1136.0,1.6,542.2,433.8,69.0,18287.0,115.0,2.0,214.5,1164.5,602.7,125.66,0.0,3150.0,1.0,0.4,0.0,0.9,0.0,0.0,16978.0,0.0,55075.939
0.0,0.0,0.0,0.0,2.0,200.0,7391.0,1388.0,295.0,17398272.0,12378787.0,8268321.0,3586145.0,5.0,3249357.0,63935.0,0.0,318.9,573.9,0.0,21.1,828.0,575.7,182.2,26.5,1.0,21.1,26.5,26.5,663.0,0.0,27.5,27.5,0.0,1018.0,0.0,1.0,0.0,676.4,255.76,0.0,0.0,10.0,1.0,0.2,0.0,0.6,0.0,0.0,7.0,8.0,43583.299
0.0,0.0,9664.0,0.0,1028.0,764.0,8877.0,1388.0,256.0,39708032.0,22808208.0,8729137.0,4062107.0,5.0,4269532.0,63935.0,0.0,485.5,755.8,0.0,17.0,1371.6,599.2,333.2,38.9,1.0,31.5,38.9,38.9,1685.0,66.9,966.7,761.0,302.0,8201.0,39.0,2.0,654.3,1865.2,1065.08,224.36,0.0,1950.0,1.0,0.2,0.0,0.8,0.0,0.0,8302.0,6.0,30263.258
0.0,0.0,23391.0,0.0,3074.0,4242.0,9152.0,1388.0,295.0,41941120.0,34152084.0,9005349.0,2705895.0,5.0,2575470.0,70875.0,0.0,362.5,391.4,0.0,20.8,559.0,127.2,92.8,32.4,1.0,22.6,32.4,32.4,712.0,25.7,325.7,157.4,64.7,22698.0,151.0,3.0,74.1,564.8,311.6,70.48,0.0,3585.0,1.0,0.3,0.0,1.0,0.0,0.0,20744.0,0.0,83744.881
0.0,0.0,11507.0,0.0,784.0,1700.0,16414.0,1388.0,295.0,40909184.0,35988356.0,4666461.0,1157159.0,5.0,1221627.0,63935.0,0.0,279.4,279.8,0.0,17.9,416.9,64.3,63.1,30.0,1.0,29.1,30.0,30.0,342.0,25.5,418.5,212.6,176.9,12217.0,126.0,2.0,110.3,478.5,280.74,53.44,0.0,1485.0,1.0,0.6,0.0,0.8,0.0,0.0,10568.0,0.0,82902.563
0.0,0.0,1581.0,0.0,32.0,623.0,9647.0,1388.0,295.0,41936000.0,35312692.0,5114785.0,2865923.0,5.0,2871050.0,63935.0,0.0,353.1,379.7,0.0,16.5,465.6,378.2,98.0,22.3,1.0,19.9,22.3,22.3,25.0,0.0,254.1,254.1,1.1,1911.0,14.0,1.0,0.0,469.1,210.78,17.66,0.0,30.0,1.0,0.6,0.0,1.0,0.0,0.0,1495.0,0.0,58132.712
0.0,0.0,30996.0,0.0,4209.0,5897.0,12441.0,1388.0,295.0,41942400.0,36415482.0,10881925.0,3919256.25,5.0,3866140.0,63935.0,0.0,446.6,486.9,0.0,17.6,583.9,167.7,73.6,20.3,1.0,17.6,20.3,20.3,3072.0,30.6,486.8,187.7,136.1,30319.0,269.0,3.0,211.1,585.5,329.84,79.16,0.0,1490.0,1.0,0.3,0.0,0.8,0.0,0.0,24078.0,0.0,103935.125
0.0,0.0,8860.0,0.0,1008.0,1556.0,16260.0,1388.0,295.0,33884160.0,26654889.0,4640089.0,1405275.0,5.0,1546391.0,63935.0,0.0,449.1,520.6,0.0,16.1,623.4,117.9,90.4,18.0,1.0,16.1,18.0,18.0,413.0,32.4,459.1,119.4,121.3,9130.0,64.0,2.0,143.4,625.7,392.98,108.38,0.0,2915.0,1.0,0.2,0.0,0.6,0.0,0.0,7946.0,0.0,67945.138
0.0,0.0,0.0,0.0,0.0,196.0,6863.0,1388.0,295.0,22574464.0,17915604.0,6709597.0,2986640.0,5.0,2889811.0,69487.0,0.0,227.2,278.0,0.0,14.4,636.0,287.1,112.5,19.1,1.0,15.7,19.1,19.1,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.6,0.0,0.0,0.0,0.0,80480.305
0.0,0.0,9916.0,0.0,1172.0,638.0,12622.0,1388.0,64.0,41941120.0,29250226.0,10010261.0,3644134.0,5.0,3657012.0,65323.0,0.0,232.5,449.3,0.0,15.3,646.0,355.4,120.0,31.2,1.0,15.3,31.2,31.2,1148.0,172.0,516.4,369.6,88.3,8927.0,32.0,4.0,55.4,1323.5,671.14,148.6,0.0,1430.0,1.0,0.3,0.0,0.8,0.0,0.0,8893.0,0.0,55815.149
0.0,0.0,49.0,0.0,6.0,0.0,8044.0,1388.0,295.0,16626176.0,13440810.0,5238317.0,2827718.0,5.0,2840993.0,63935.0,0.0,279.0,317.9,0.0,16.0,693.1,550.3,161.6,24.8,1.0,16.0,24.8,24.8,1548.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.8,0.0,0.0,22.0,0.0,39242.295
0.0,0.0,15259.0,0.0,2445.0,2244.0,14256.0,1388.0,295.0,40073216.0,32079684.0,8698601.0,3121987.0,5.0,3320080.0,58383.0,0.0,402.9,409.3,0.0,10.0,561.9,224.8,105.1,14.9,1.0,13.7,14.9,14.9,1287.0,38.5,538.5,212.1,76.2,15596.0,99.0,2.0,217.0,736.7,341.12,102.16,0.0,1240.0,1.0,0.2,0.0,1.3,0.0,0.0,12620.0,0.0,85960.767
0.0,0.0,1028.0,0.0,796.0,24.0,2542.0,1388.0,248.0,6549504.0,5228598.0,3372845.0,1751183.0,5.0,1182012.0,63935.0,0.0,2432.9,2547.1,0.0,16.1,1738.2,690.2,408.0,21.4,1.0,19.5,21.4,21.4,31.0,0.0,785.6,340.5,188.1,77.0,6.0,3.0,151.6,4390.6,2737.54,782.1,0.0,85.0,1.0,1.0,0.0,1.1,0.0,0.0,1001.0,0.0,4573.361
0.0,0.0,1458.0,0.0,361.0,21.0,5438.0,1388.0,295.0,37447552.0,28820968.0,3138273.0,1746564.0,5.0,1825141.0,63935.0,0.0,740.9,740.9,0.0,27.7,1151.3,736.9,255.1,45.8,1.0,45.2,45.8,45.7,5.0,505.2,751.2,745.7,45.1,1134.0,7.0,1.0,643.9,1805.3,1047.44,95.2,0.0,1770.0,1.0,0.7,0.0,1.1,0.0,0.0,1098.0,0.0,17430.207
0.0,0.0,0.0,0.0,0.0,260.0,7691.0,1388.0,295.0,32500480.0,26771286.0,6337613.0,2998080.0,5.0,2756711.0,63935.0,0.0,719.0,953.9,0.0,17.6,1253.1,832.5,304.2,37.7,1.0,25.7,37.7,37.6,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,1.3,0.0,0.0,0.0,0.0,24911.13
0.0,0.0,0.0,0.0,0.0,167.0,8348.0,1388.0,295.0,25990912.0,22796096.0,5050937.0,2743904.0,5.0,2832375.0,65323.0,0.0,396.8,432.5,0.0,16.2,869.4,626.7,211.9,19.9,1.0,17.2,19.9,19.9,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,1.2,0.0,0.0,0.0,0.0,34441.535
0.0,0.0,0.0,0.0,0.0,28.0,6638.0,1388.0,295.0,20673920.0,18213577.0,6522217.0,3117954.0,5.0,2922126.0,65323.0,0.0,170.3,227.6,0.0,22.0,756.5,437.1,170.0,25.8,1.0,22.3,25.8,25.8,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,1.4,0.0,0.0,0.0,0.0,53710.147
0.0,0.0,610.0,0.0,588.0,0.0,1163.0,1388.0,295.0,8600832.0,4612153.0,1357469.0,688441.0,5.0,782993.0,51443.0,0.0,3335.9,3336.7,0.0,16.8,1821.0,823.5,570.7,58.8,1.0,52.8,58.8,58.8,15.0,39.2,723.2,375.7,224.9,207.0,10.0,4.0,81.7,6052.1,3451.7,1131.9,0.0,1740.0,1.0,0.4,0.0,1.1,0.0,0.0,266.0,1.0,2215.311
0.0,0.0,14.0,0.0,1.0,58.0,7794.0,1388.0,295.0,10557184.0,9295255.0,6071117.0,3078942.0,5.0,2819215.0,66711.0,0.0,402.9,501.7,0.0,16.2,652.7,456.2,142.9,20.5,1.0,16.2,20.5,20.5,31.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,32.1,6.42,0.0,0.0,0.0,1.0,0.2,0.0,0.8,0.0,0.0,6.0,0.0,46042.042
0.0,0.0,1504.0,0.0,176.0,152.0,8944.0,1388.0,176.0,41942400.0,36498252.0,7592365.0,3187446.0,5.0,2950792.0,63935.0,0.0,720.8,686.9,0.0,26.1,757.4,415.6,148.1,205.9,1.0,195.7,205.9,205.9,1659.0,0.0,757.5,725.7,34.8,2082.0,7.0,1.0,0.0,1331.2,632.74,13.5,0.0,850.0,1.0,0.3,0.0,0.6,0.0,0.0,1041.0,6.0,49900.09
0.0,0.0,5749.0,0.0,1265.0,148.0,7221.0,1388.0,295.0,29308672.0,23372537.0,10400289.0,3416071.0,5.0,3272751.0,63935.0,0.0,178.4,397.4,0.0,24.5,587.3,207.6,52.7,27.3,1.0,24.5,27.3,27.3,971.0,173.7,208.5,208.5,9.4,1853.0,15.0,1.0,269.9,648.8,437.38,72.04,0.0,70.0,1.0,0.3,0.0,0.6,0.0,0.0,5101.0,0.0,104602.952
0.0,0.0,23097.0,0.0,4000.0,1822.0,17232.0,1388.0,20.0,38753536.0,30008206.0,11989477.0,3678339.0,5.0,3915431.0,63935.0,0.0,344.0,390.3,0.0,16.5,537.7,145.3,51.4,21.1,1.0,19.2,21.1,21.1,2740.0,38.7,288.7,123.9,70.1,20840.0,229.0,3.0,53.0,549.9,341.14,91.04,0.0,2345.0,1.0,0.2,0.0,0.5,0.0,0.0,18933.0,0.0,136279.491
0.0,0.0,6084.0,0.0,457.0,688.0,9308.0,1388.0,295.0,39805312.0,35300292.0,8458477.0,3184228.0,5.0,3136918.0,66711.0,0.0,85.0,179.1,0.0,13.7,314.9,135.2,39.5,24.3,1.0,13.7,24.3,24.3,234.0,122.6,158.6,146.4,10.5,51530.0,17.0,1.0,203.1,338.5,257.54,25.1,0.0,240.0,1.0,0.2,0.0,0.3,0.0,0.0,5594.0,15.0,164724.767
0.0,0.0,0.0,0.0,0.0,289.0,6925.0,1388.0,4.0,37717888.0,33993163.0,5164753.0,2795327.0,5.0,2763436.0,63935.0,0.0,292.6,314.1,0.0,14.0,192.8,150.9,25.8,25.0,1.0,15.3,25.0,25.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,1.1,0.0,0.0,5.0,5.0,135388.911
0.0,0.0,11100.0,0.0,2100.0,1237.0,13069.0,1388.0,295.0,40213120.0,32774597.0,10128241.0,3345564.0,5.0,3469737.0,63935.0,0.0,201.2,392.5,0.0,14.6,557.5,154.0,44.6,17.2,1.0,14.6,17.2,17.2,1314.0,97.9,169.6,148.8,20.9,11086.0,48.0,2.0,228.4,566.0,384.64,73.84,0.0,530.0,1.0,0.4,0.0,0.7,0.0,0.0,7977.0,0.0,140365.763
0.0,0.0,12.0,0.0,7.0,6.0,7279.0,1388.0,295.0,11500672.0,10353709.0,4343057.0,2639698.0,5.0,2272026.0,63935.0,0.0,1031.3,930.9,0.0,15.6,1227.0,909.1,371.5,0.0,4365.0,27.5,1227.0,909.3,1.0,61.8,108.3,86.9,0.0,14.0,1.0,1.0,283.6,1031.3,929.54,85.58,0.0,30.0,1.0,0.0,0.0,3.0,0.0,0.2,20.0,0.0,21603.725
0.0,0.0,2007.0,0.0,274.0,0.0,2058.0,1388.0,295.0,15709568.0,12925920.0,377541.0,74809.0,5.0,58950.0,63935.0,0.0,240.2,297.1,0.0,11.6,315.0,38.3,30.8,19.2,1.0,15.7,19.2,19.2,271.0,0.0,95.9,56.3,33.6,1921.0,210.0,2.0,14.1,419.7,53.04,47.34,0.0,70.0,1.0,0.3,0.0,0.6,0.0,0.0,1824.0,3.0,10913.745
0.0,0.0,689.0,0.0,7.0,63.0,7633.0,1388.0,295.0,23709952.0,20091879.0,5520081.0,2868281.0,5.0,2705033.0,69487.0,0.0,417.7,429.5,0.0,12.6,1491.7,848.8,296.6,21.2,1.0,12.6,21.2,21.2,1562.0,0.0,9.8,8.9,0.1,28.0,3.0,1.0,0.0,894.4,357.5,0.1,0.0,25.0,1.0,0.3,0.0,0.6,0.0,0.0,32.0,0.0,24325.791
0.0,0.0,3753.0,0.0,484.0,154.0,7166.0,1388.0,295.0,39133312.0,23309158.0,7724225.0,3129637.0,5.0,3078554.0,63935.0,0.0,238.8,240.4,0.0,16.6,488.6,243.0,74.6,18.7,1.0,16.6,18.7,18.7,1638.0,175.9,225.4,199.7,11.8,3207.0,8.0,1.0,285.9,459.6,324.2,22.42,0.0,410.0,1.0,0.4,0.0,0.7,0.0,0.0,3003.0,0.0,86606.541
0.0,0.0,0.0,0.0,0.0,15.0,7477.0,1388.0,295.0,17866624.0,14809404.0,5889289.0,3007284.0,5.0,2842962.0,63935.0,0.0,259.4,377.7,0.0,17.0,598.7,471.1,108.5,18.7,1.0,18.2,18.7,18.7,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,44823.775
0.0,0.0,0.0,0.0,2.0,8.0,2953.0,1388.0,295.0,9841024.0,7518665.0,3522749.0,1907165.0,5.0,2264029.0,66711.0,0.0,1394.4,2611.0,0.0,22.0,4043.9,2296.0,1453.0,29.7,1.0,26.1,29.7,29.7,549.0,0.0,346.6,346.5,0.0,4.0,0.0,1.0,0.0,3207.6,1055.62,0.0,0.0,10.0,1.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,5804.319
