resets.sent.a2b,pure.acks.sent.a2b,sack.pkts.sent.a2b,sack.pkts.sent.b2a,dsack.pkts.sent.a2b,dsack.pkts.sent.b2a,actual.data.pkts.b2a,rexmt.data.pkts.b2a,rexmt.data.bytes.a2b,rexmt.data.bytes.b2a,outoforder.pkts.a2b,outoforder.pkts.b2a,pushed.data.pkts.a2b,pushed.data.pkts.b2a,max.segm.size.a2b,max.segm.size.b2a,min.segm.size.a2b,min.segm.size.b2a,avg.segm.size.a2b,avg.segm.size.b2a,max.win.adv.a2b,max.win.adv.b2a,min.win.adv.a2b,avg.win.adv.a2b,avg.win.adv.b2a,max.owin.a2b,max.owin.b2a,min.non.zero.owin.a2b,min.non.zero.owin.b2a,avg.owin.a2b,avg.owin.b2a,wavg.owin.a2b,initial.window.bytes.a2b,initial.window.bytes.b2a,initial.window.pkts.a2b,initial.window.pkts.b2a,truncated.data.a2b,truncated.data.b2a,truncated.packets.b2a,data.xmit.time.a2b,data.xmit.time.b2a,idletime.max.a2b,idletime.max.b2a,throughput.a2b,throughput.b2a,rtt.samples.a2b,rtt.min.a2b,rtt.max.a2b,rtt.avg.a2b,rtt.stdev.a2b,rtt.from.3whs.a2b,rtt.full.sz.smpls.a2b,rtt.full.sz.min.a2b,rtt.full.sz.max.a2b,rtt.full.sz.avg.a2b,post.loss.acks.a2b,rtt.min.last.a2b,rtt.max.last.a2b,rtt.avg.last.a2b,rtt.sdv.last.a2b,segs.cum.acked.a2b,triple.dupacks.a2b,max.retrans.a2b,min.retr.time.a2b,max.retr.time.a2b,avg.retr.time.a2b,sdv.retr.time.a2b,syn.pkts.sent.a2b,fin.pkts.sent.a2b,ambiguous.acks.a2b,rtt.samples.b2a,rtt.min.b2a,rtt.max.b2a,rtt.avg.b2a,rtt.stdev.b2a,rtt.from.3whs.b2a,rtt.full.sz.smpls.b2a,rtt.full.sz.min.b2a,rtt.full.sz.max.b2a,rtt.full.sz.avg.b2a,post.loss.acks.b2a,rtt.min.last.b2a,rtt.max.last.b2a,rtt.avg.last.b2a,rtt.sdv.last.b2a,segs.cum.acked.b2a,triple.dupacks.b2a,max.retrans.b2a,min.retr.time.b2a,max.retr.time.b2a,avg.retr.time.b2a,sdv.retr.time.b2a,syn.pkts.sent.b2a,fin.pkts.sent.b2a,duplicate.acks.a2b,duplicate.acks.b2a,transfer.datarate
0.0,24.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,7.0,23.0,517.0,6940.0,0.0,0.0,66.3333333333333,1493.0,409598.0,69120.0,589818.0,264289.0,68300.0,609.0,16722.0,1.0,1.0,126.0,5786.0,1152.0,517.0,5552.0,1.0,1.0,1193.0,101358.0,23.0,0.412,0.432,318.6,305.8,8949.0,659955.0,8.0,0.0,27.2,18.6,5.8,15.4,1.0,0.0,15.4,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,24.0,0.0,1.5,0.5,0.3,0.3,1.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6739.357
0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1388.0,2048.0,64.0,27.0,634.0,837.0,78848.0,65536.0,65536.0,72789.0,65536.0,1781.0,2718.0,1.0,1.0,516.0,624.0,750.0,517.0,2717.0,1.0,2.0,3462.0,3906.0,5.0,0.583,0.76,396.8,449.5,4759.0,5234.0,6.0,14.3,60.0,36.1,21.1,14.3,1.0,14.3,14.3,14.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.2,0.6,0.4,0.1,0.2,1.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4962.035
0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,1133.0,2048.0,64.0,669.0,560.0,1197.0,227328.0,196608.0,589824.0,212224.0,196608.0,4041.0,8154.0,3.0,3.0,901.0,3199.0,2894.0,1551.0,8151.0,3.0,6.0,4417.0,9519.0,9.0,0.032,0.149,143.8,123.9,27104.0,52262.0,4.0,14.9,62.4,32.4,21.1,31.0,1.0,27.3,31.0,31.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.2,1.9,0.8,0.8,1.9,1.0,0.2,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4962.035
0.0,137.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,58.0,136.0,1388.0,38864.0,31.0,31.0,207.333333333333,4517.66666666667,2715648.0,238080.0,589824.0,1065543.0,219012.0,7761.0,76244.0,3.0,3.0,1648.0,17863.0,582.0,1551.0,12351.0,3.0,5.0,12800.0,1240287.0,138.0,2.734,2.76,1278.8,1306.4,19956.0,697893.0,31.0,14.2,33.0,28.4,4.6,31.3,1.0,14.2,31.3,31.3,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,112.0,0.1,41.0,0.7,3.8,0.3,1.0,0.2,0.3,0.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4294.613
15.0,410.0,0.0,0.0,0.0,0.0,413.0,0.0,0.0,0.0,0.0,0.0,111.0,402.0,1388.0,6940.0,0.0,0.0,209.454545454545,1459.72727272727,3387387.0,1485563.0,31719314.0,1979812.0,1477980.0,14431.0,135241.0,17.0,17.0,3669.0,41385.0,4167.0,8789.0,81632.0,17.0,36.0,19067.0,925624.0,413.0,0.926,0.89,375.2,378.6,118743.0,3438085.0,11.0,17.1,50.1,41.5,14.3,41.5,2.0,17.7,41.5,41.5,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,0.0,98.0,0.0,43.9,1.7,7.8,0.6,1.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,3.0,7.0,3610.197
0.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,517.0,1928.0,31.0,31.0,205.0,499.0,77824.0,65536.0,65536.0,72152.0,65536.0,565.0,1929.0,1.0,1.0,175.0,388.0,80.0,517.0,1928.0,1.0,1.0,1028.0,2859.0,6.0,0.412,0.432,324.0,378.0,2494.0,6071.0,5.0,12.3,53.6,28.6,15.8,26.9,1.0,26.9,26.9,26.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.2,0.5,0.3,0.1,0.3,1.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9527.628
0.0,27.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,11.0,24.0,517.0,2776.0,31.0,31.0,204.0,1321.0,226304.0,133376.0,262144.0,171605.0,133132.0,1103.0,18586.0,2.0,2.0,308.0,4866.0,398.0,1034.0,6779.0,2.0,3.0,1818.0,43606.0,25.0,0.118,0.077,39.8,45.2,18215.0,261687.0,6.0,12.1,43.4,26.9,12.5,28.4,1.0,18.5,28.4,28.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,0.1,0.5,0.3,0.1,0.2,1.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11006.215
0.0,219.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,1.0,76.0,239.0,949.0,38864.0,31.0,31.0,218.571428571429,3886.57142857143,3725413.0,598751.0,2752960.0,2012182.0,570553.0,6283.0,260423.333333333,7.0,7.0,1711.0,56074.6666666667,1545.0,3102.0,31439.0,6.0,9.0,10612.0,3042088.0,261.0,0.336,0.304,107.5,129.7,63974.0,10632126.0,18.0,12.2,105.7,63.8,24.1,25.4,1.0,13.0,49.9,49.9,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,154.0,0.1,4.2,0.6,1.0,0.9,1.0,0.2,0.9,0.9,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7851.3
0.0,183.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,25.0,39.0,1388.0,65236.0,38.0,38.0,216.0,13903.0,3144704.0,58624.0,65536.0,2113844.0,49577.0,3249.0,99937.0,1.0,1.0,172.0,17504.0,176.0,517.0,3216.0,1.0,1.0,5213.0,2866793.0,208.0,1.956,1.953,746.5,797.2,2728.0,1404177.0,17.0,46.0,94.2,53.9,11.9,49.7,1.0,49.7,49.7,49.7,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,183.0,0.1,3.5,0.4,0.4,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12271.533
0.0,23.0,1.0,0.0,1.0,0.0,21.0,1.0,0.0,182.0,0.0,0.0,8.0,20.0,517.0,5552.0,0.0,0.0,238.333333333333,1268.66666666667,363519.0,134655.0,589821.0,235353.0,133813.0,1127.0,16652.0,2.0,1.0,393.0,4579.0,547.5,1034.0,5552.0,2.0,1.0,1570.0,77839.0,21.0,0.506,0.532,382.0,353.6,42021.0,206118.0,8.0,0.0,29.1,24.4,4.7,23.7,1.0,0.0,23.7,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,21.0,0.0,0.7,0.6,0.2,0.6,1.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6293.266
0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1388.0,2048.0,64.0,426.0,635.0,1039.0,78848.0,65536.0,65536.0,72517.0,65536.0,1784.0,2718.0,1.0,1.0,564.0,690.0,409.0,517.0,2717.0,1.0,2.0,3467.0,3879.0,4.0,1.116,1.255,929.8,959.7,2958.0,3228.0,6.0,10.1,73.1,32.3,21.7,10.1,1.0,10.1,10.1,10.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.2,0.7,0.5,0.2,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4147.521
0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,1133.0,2048.0,64.0,669.0,560.0,1197.0,227328.0,196608.0,589824.0,212224.0,196608.0,4041.0,8154.0,3.0,3.0,901.0,3199.0,3064.0,1551.0,8151.0,3.0,6.0,4417.0,9519.0,9.0,0.038,0.19,171.3,129.9,26695.0,50661.0,4.0,14.8,57.7,28.0,19.8,25.2,1.0,18.1,25.2,25.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.1,0.5,0.3,0.2,0.4,1.0,0.3,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4147.521
20.0,482.0,0.0,1.0,0.0,0.0,492.0,0.0,0.0,0.0,0.0,0.0,130.0,486.0,1388.0,6940.0,0.0,0.0,224.083333333333,1556.95833333333,3973115.0,1619707.0,37748616.0,2213857.0,1612218.0,16834.0,195276.0,19.0,19.0,4082.0,50423.0,5284.0,9823.0,88948.0,19.0,39.0,21994.0,1141319.0,492.0,0.865,0.828,314.0,266.8,137378.0,4227008.0,15.0,19.6,72.4,68.0,20.2,68.0,2.0,20.5,68.0,68.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,10.0,0.0,110.0,0.0,42.8,1.3,6.8,0.6,1.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,8.0,7.0,10.0,1973.9
0.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,517.0,1927.0,31.0,31.0,205.0,431.0,77824.0,65536.0,65536.0,71753.0,65536.0,685.0,1928.0,1.0,1.0,264.0,372.0,348.0,517.0,1927.0,1.0,1.0,1028.0,2880.0,7.0,0.059,0.076,36.8,28.2,10211.0,25030.0,6.0,16.8,34.6,23.1,6.2,18.5,1.0,18.5,18.5,18.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.1,2.3,0.8,1.0,0.2,1.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8698.027
0.0,34.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,15.0,29.0,715.0,5997.0,31.0,51.0,297.0,2688.25,415744.0,261632.0,1048576.0,332388.0,260661.0,2407.0,31947.0,4.0,4.0,605.0,10627.0,1158.0,2068.0,21197.0,4.0,5.0,3269.0,67999.0,29.0,0.139,0.345,275.9,204.9,62216.0,954125.0,6.0,13.1,70.6,64.3,4.9,59.5,1.0,13.1,59.5,59.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,20.0,0.1,1.4,0.5,0.4,0.4,1.0,0.3,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,10320.82
0.0,16.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,517.0,2776.0,31.0,31.0,210.5,638.5,156672.0,133376.0,262144.0,147711.0,133034.0,1178.0,6792.0,2.0,2.0,377.0,1256.0,481.0,1034.0,6790.0,2.0,3.0,1893.0,8854.0,14.0,0.108,0.056,41.2,34.5,20199.0,71104.0,6.0,15.2,37.9,31.8,5.1,34.9,1.0,18.7,34.9,34.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.1,1.5,1.0,0.3,1.2,1.0,0.1,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11130.466
15.0,473.0,1.0,0.0,1.0,0.0,479.0,1.0,0.0,1320.0,0.0,23.0,68.0,459.0,1388.0,5552.0,0.0,31.0,317.875,2445.0,3966975.0,1038842.0,15729760.0,2118503.0,1036213.0,18386.0,204168.0,16.0,1335.0,2463.0,62602.0,3857.0,7755.0,74462.0,15.0,29.0,21801.0,1399616.0,479.0,0.3,0.479,190.7,258.9,121776.0,5568821.0,15.0,20.8,87.2,58.9,26.8,54.4,2.0,23.4,87.2,62.9,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,207.0,0.1,1.6,0.6,0.4,0.5,1.0,0.1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,4.0,9.0,7469.7
0.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,517.0,2776.0,31.0,31.0,196.0,910.0,80896.0,67840.0,65536.0,76141.0,67374.0,592.0,4863.0,1.0,1.0,202.0,999.0,262.0,517.0,4862.0,1.0,2.0,964.0,6095.0,7.0,0.093,0.047,39.5,30.2,7351.0,39779.0,6.0,25.6,36.5,31.9,4.1,31.5,1.0,31.5,31.5,31.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.1,0.3,0.2,0.1,0.2,1.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7469.7
0.0,122.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,2.0,27.0,50.0,1388.0,65236.0,38.0,38.0,200.0,22595.0,5537792.0,58624.0,65536.0,2829953.0,48392.0,1933.0,152498.0,1.0,1.0,222.0,31171.0,213.0,517.0,3216.0,1.0,1.0,5214.0,2880185.0,128.0,1.671,1.673,840.1,890.0,3162.0,1627073.0,22.0,47.1,97.1,68.1,16.2,48.6,1.0,48.6,48.6,48.6,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,122.0,0.1,1.6,0.3,0.2,0.4,1.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14353.655
0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1388.0,2048.0,64.0,27.0,635.0,831.0,78848.0,65536.0,65536.0,72789.0,65536.0,1785.0,2718.0,1.0,1.0,517.0,720.0,469.0,517.0,2717.0,1.0,2.0,3468.0,3879.0,5.0,1.026,1.198,842.9,911.7,3037.0,3313.0,6.0,24.9,75.9,49.4,23.4,26.5,1.0,26.5,26.5,26.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.3,1.1,0.6,0.3,0.3,1.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3200.93
0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,517.0,2776.0,31.0,71.0,232.0,1061.0,76800.0,68096.0,65536.0,73216.0,67527.0,615.0,2777.0,1.0,1.0,139.0,472.0,226.0,517.0,2776.0,1.0,1.0,958.0,3967.0,4.0,0.039,0.021,20.9,19.3,14612.0,53404.0,6.0,15.3,20.6,17.3,2.0,20.6,1.0,20.6,20.6,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.1,0.3,0.2,0.1,0.3,1.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4029.132
0.0,28.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,12.0,25.0,517.0,2776.0,31.0,31.0,191.0,1366.5,221184.0,135680.0,262144.0,173738.0,135099.0,1124.0,21520.0,2.0,2.0,276.0,5392.0,483.0,1034.0,9576.0,2.0,4.0,1868.0,39818.0,26.0,0.095,0.059,40.8,38.0,15148.0,263243.0,7.0,23.4,37.2,29.4,4.6,30.1,1.0,25.9,30.1,30.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,0.1,0.5,0.3,0.1,0.3,1.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4029.132
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,517.0,0.0,517.0,0.0,516.0,0.0,65536.0,32768.0,65536.0,43690.0,32768.0,518.0,0.0,1.0,0.0,259.0,0.0,0.0,517.0,0.0,1.0,0.0,365.0,0.0,0.0,0.0,0.0,60.2,11.5,7289.0,0.0,1.0,59.5,59.5,59.4,0.0,59.5,1.0,59.5,59.5,59.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7,0.7,0.7,0.0,0.7,1.0,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1969.1
20.0,362.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,0.0,11.0,97.0,362.0,1388.0,6940.0,0.0,0.0,269.08,1643.28,3560443.0,1688571.0,40959875.0,2061074.0,1680950.0,17420.0,143236.458333333,20.0,20.0,4670.0,50993.0,5549.0,10340.0,93434.0,20.0,41.0,20025.0,937109.0,370.0,0.74,0.703,329.9,323.9,163650.0,4517233.0,12.0,17.5,49.8,36.1,10.9,37.8,2.0,17.5,37.8,34.5,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,0.0,86.0,0.0,46.4,2.8,10.9,0.6,1.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.0,3.0,5.0,1969.1
1.0,412.0,0.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,17.0,104.0,352.0,517.0,34700.0,31.0,17.0,223.0,3364.5,5174272.0,919808.0,12845056.0,2479025.0,911007.0,8445.0,317732.0,14.0,14.0,1480.0,85245.0,1824.0,7238.0,40228.0,14.0,16.0,17424.0,2048037.0,401.0,1.623,1.714,1410.0,1424.8,84342.0,5991818.0,13.0,9.6,82.9,50.6,19.8,48.0,1.0,12.1,48.0,48.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,71.0,0.1,46.6,2.1,8.2,0.5,1.0,0.2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,10093.425
0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,517.0,5957.0,158.0,5957.0,337.0,5951.0,77824.0,524288.0,65536.0,71680.0,524288.0,518.0,5958.0,1.0,5958.0,169.0,5958.0,170.0,517.0,5957.0,1.0,1.0,371.0,5805.0,1.0,0.077,0.0,39.1,42.6,5759.0,50826.0,2.0,36.0,38.8,37.4,0.0,36.0,1.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.3,0.3,0.3,0.0,0.3,1.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10093.425
0.0,24.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,517.0,2776.0,31.0,31.0,204.0,1493.0,226304.0,133376.0,262144.0,172810.0,133236.0,1103.0,9184.0,2.0,2.0,210.0,2863.0,396.0,1034.0,6776.0,2.0,3.0,1818.0,43527.0,22.0,0.11,0.07,38.6,37.8,15278.0,263534.0,5.0,19.6,55.9,30.4,17.1,25.6,1.0,24.6,25.6,25.6,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,0.1,0.5,0.3,0.1,0.2,1.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11122.794
19.0,1511.0,3.0,1.0,3.0,1.0,1658.0,3.0,143.0,2778.0,0.0,78.0,200.0,1521.0,1388.0,19432.0,0.0,0.0,209.142857142857,2022.28571428571,14340091.0,2068987.0,51380084.0,7507550.0,2061202.0,27233.0,369877.925925926,23.0,23.0,3015.0,89972.0,5150.0,11891.0,103351.0,23.0,39.0,38570.0,7373102.0,1656.0,2.84,2.848,1158.9,1178.4,151816.0,12137723.0,29.0,12.0,250.0,142.0,96.8,69.1,2.0,12.0,69.1,69.1,0.0,0.0,66.4,66.4,0.0,57.0,0.0,1.0,0.0,183.3,6.54642857142857,0.0,28.0,8.0,28.0,450.0,0.0,43.7,1.3,2.1,0.8,1.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,8.0,5.0,11.0,7602.2
0.0,257.0,0.0,0.0,0.0,0.0,274.0,0.0,0.0,0.0,0.0,1.0,25.0,28.0,1388.0,65236.0,38.0,38.0,216.0,10552.0,3144704.0,79360.0,65536.0,1838554.0,66480.0,3249.0,100454.0,1.0,1.0,101.0,13047.0,101.0,517.0,3216.0,1.0,1.0,5213.0,2855514.0,274.0,3.691,3.69,774.9,823.8,1483.0,763302.0,15.0,43.9,95.6,55.1,14.9,43.9,1.0,43.9,43.9,43.9,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,257.0,0.1,3.2,0.4,0.4,0.3,1.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6364.547
0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1388.0,2048.0,64.0,27.0,634.0,831.0,78848.0,65536.0,65536.0,72789.0,65536.0,1781.0,2718.0,1.0,1.0,516.0,720.0,522.0,517.0,2717.0,1.0,2.0,3464.0,3879.0,5.0,0.866,1.006,680.2,728.9,3650.0,3986.0,6.0,11.9,64.5,35.2,21.1,11.9,1.0,11.9,11.9,11.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.1,1.2,0.5,0.4,0.3,1.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4299.89
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,517.0,0.0,0.0,0.0,344.0,0.0,196608.0,195480.0,589824.0,120148.0,195480.0,1037.0,0.0,3.0,0.0,519.0,0.0,0.0,1034.0,0.0,2.0,0.0,754.0,0.0,0.0,0.0,0.0,21.8,1.3,50024.0,0.0,1.0,17.7,21.6,21.6,0.0,21.6,1.0,17.7,21.6,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.2,0.5,0.5,0.0,0.5,1.0,0.2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4299.89
