total.packets.a2b,resets.sent.a2b,resets.sent.b2a,dsack.pkts.sent.a2b,rexmt.data.pkts.b2a,rexmt.data.bytes.a2b,rexmt.data.bytes.b2a,min.segm.size.b2a,avg.win.adv.b2a,max.owin.b2a,min.non.zero.owin.b2a,avg.owin.a2b,avg.owin.b2a,wavg.owin.a2b,wavg.owin.b2a,initial.window.bytes.b2a,initial.window.pkts.b2a,data.xmit.time.a2b,throughput.a2b,rtt.min.a2b,rtt.max.a2b,rtt.avg.a2b,rtt.stdev.a2b,rtt.from.3whs.a2b,rtt.full.sz.smpls.a2b,rtt.full.sz.min.a2b,rtt.full.sz.max.a2b,rtt.min.last.a2b,rtt.avg.last.a2b,max.retrans.a2b,max.retr.time.a2b,rtt.samples.b2a,rtt.max.b2a,rtt.avg.b2a,rtt.stdev.b2a,rtt.from.3whs.b2a,rtt.full.sz.smpls.b2a,rtt.full.sz.min.b2a,rtt.full.sz.avg.b2a,post.loss.acks.b2a,rtt.min.last.b2a,rtt.max.last.b2a,rtt.avg.last.b2a,rtt.sdv.last.b2a,segs.cum.acked.b2a,triple.dupacks.b2a,max.retrans.b2a,min.retr.time.b2a,max.retr.time.b2a,avg.retr.time.b2a,sdv.retr.time.b2a,syn.pkts.sent.b2a,duplicate.acks.a2b,duplicate.acks.b2a,abs.uplinkdelay.75,abs.downlinkdeltadelay.25,abs.downlinkdeltadelay.50,abs.uplinkdeltadelay.25,abs.uplinkdeltadelay.50,abs.uplinkdeltadelay.avg,abs.uplinkdeltadelay.75,abs.rtt.min,abs.winratio.max,abs.radiobuffer.min,abs.idletime.50,abs.idletime.75,abs.idletime.max,abs.segmentsizes.max,abs.pushevents.sum,abs.instanttp.min,abs.rtoevents.sum,abs.theoricalmaxtp.avg,transfer.datarate
9845.0,23.0,0.0,0.0,0.0,0.0,0.0,155.0,325120.0,11372046.25,5.0,5.0,704382.0,5.0,969160.0,14480.0,5.0,0.0,160.0,28.8,37.6,35.2,0.0,32.8,1.0,28.8,32.8,0.0,0.0,0.0,0.0,2033.0,47.1,0.7,1.8,0.8,1.0,0.5,0.8,5.0,0.0,0.0,0.0,0.0,9502.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,351.0,28.0,522.0,589.0,6.0,8.0,9.9498389566503,13.0,32.0,0.456998619404083,0.0,0.0,0.0,154.999999998836,34752.0,17687.0,0.00024,0.0,136.421965841102,118798.459
17723.0,242.0,0.0,0.0,0.0,0.0,0.0,88.0,325120.0,17839427.0,5.0,5.0,877874.0,4.0,998223.0,139008.0,25.0,0.0,155.0,12.0,42.7,30.3,0.0,18.3,1.0,12.0,18.3,0.0,0.0,0.0,0.0,3657.0,70.4,0.4,2.0,0.4,1.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,8211.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,12.0,103.0,113.0,15.0,17.0,17.0674208836569,19.0,11.0,0.436182937031338,0.0,0.0,0.0,27.9999999984284,65160.0,16109.0,8e-05,0.0,1049.63892836835,1002287.977
12263.0,73.0,0.0,54.0,54.0,0.0,414128.0,100.0,325120.0,11841277.0,5.0,5.0,619722.0,0.0,653665.0,33304.0,8.0,0.0,155.0,16.7,22.6,19.8,0.0,17.3,1.0,16.7,17.3,0.0,0.0,0.0,0.0,2506.0,48.2,0.4,1.6,0.6,1.0,0.2,0.6,15.0,0.0,0.0,0.0,0.0,4994.0,9.0,1.0,0.0,83.8,28.06,0.0,5.0,1.0,162.0,13.0,152.0,185.0,5.0,6.0,6.91525619548264,8.0,14.0,0.438740421602149,0.0,0.0,0.999999996565748,256.000000001222,65160.0,11421.0,0.0004,9.0,639.647049890561,583735.926
19904.0,177.0,0.0,205.0,205.0,0.0,1210904.0,88.0,325120.0,14537778.0,5.0,5.0,877896.0,2.0,831181.0,36200.0,6.0,0.0,160.0,14.0,28.7,27.6,0.0,26.4,1.0,23.9,26.4,0.0,0.0,0.0,0.0,3373.0,19.7,0.6,1.3,0.7,1.0,0.5,0.7,592.0,0.0,0.0,0.0,0.0,14301.0,40.0,1.0,0.0,258.7,51.14,0.0,5.0,5.0,2214.0,16.0,45.0,59.0,4.0,6.0,11.1731137856267,11.0,15.0,0.687121924728412,0.0,0.0,0.0,69.0000000031432,43440.0,25899.0,0.00032,99.0,451.25910202416,292886.829
6221.0,171.0,0.0,72.0,45.0,0.0,91224.0,68.0,325120.0,3103069.0,5.0,5.0,182137.0,6.0,607069.0,70952.0,18.0,0.0,155.0,23.1,56.0,51.1,0.0,46.3,1.0,33.0,46.3,0.0,0.0,0.0,0.0,1455.0,47.0,0.7,1.7,1.0,1.0,0.4,1.0,23.0,0.0,0.0,0.0,0.0,1843.0,5.0,1.0,0.0,555.2,211.26,26.2,5.0,2.0,47.0,291.0,4.0,5.0,76.0,171.0,181.890869207568,286.0,20.0,0.278112945103858,0.0,0.0,0.999999996565748,542.999999997846,95568.0,6593.0,8e-05,33.0,61.6918211711421,23488.769
10551.0,21.0,0.0,16.0,18.0,0.0,75296.0,41.0,325120.0,6440709.0,5.0,5.0,469243.0,0.0,457969.0,31856.0,5.0,0.0,155.0,14.6,21.4,20.3,0.0,21.3,1.0,14.6,21.3,0.0,0.0,0.0,0.0,2172.0,46.9,0.5,2.0,0.6,1.0,0.2,0.6,8.0,0.0,0.0,0.0,0.0,4335.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.0,13.0,182.0,203.0,3.0,6.0,7.62056689951639,8.0,15.0,0.483171488317128,0.0,0.0,0.999999996565748,282.999999995809,65160.0,9827.0,0.00016,7.0,550.0164299889,509441.352
11778.0,5.0,0.0,59.0,59.0,0.0,490408.0,50.0,325120.0,6298509.0,5.0,5.0,431969.0,9.0,505032.0,52128.0,18.0,0.0,158.0,9.0,68.9,39.3,0.0,9.9,1.0,9.0,9.9,0.0,0.0,0.0,0.0,2438.0,46.2,0.4,1.1,1.3,1.0,1.1,1.3,21.0,0.0,0.2,0.2,0.0,4539.0,10.0,1.0,0.0,0.2,0.04,0.0,5.0,1.0,94.0,13.0,158.0,192.0,4.0,6.0,7.59202265172966,8.0,10.0,0.431927097324656,0.0,0.0,0.999999996565748,228.99999999936,65160.0,10879.0,0.00032,1.0,597.111547566793,519765.018
15149.0,116.0,0.0,0.0,5.0,0.0,5.0,43.0,325120.0,10577587.0,5.0,5.0,520252.0,12.0,513126.0,65160.0,23.0,0.0,155.0,27.0,95.6,82.0,0.0,68.3,1.0,66.3,68.3,0.0,0.0,0.0,0.0,2735.0,23.9,0.7,1.1,1.3,1.0,1.1,1.3,503.0,0.0,0.0,0.0,0.0,19577.0,25.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,1314.0,24.0,65.0,79.0,6.0,9.0,10.89186356422,14.0,36.0,0.792470088770988,0.0,0.0,0.0,57.0000000006985,24616.0,29457.0,0.00016,5.0,284.567445754564,208818.561
10218.0,33.0,0.0,0.0,0.0,0.0,0.0,54.0,325120.0,2956683.0,5.0,5.0,148714.0,10.0,180416.0,31856.0,11.0,0.0,160.0,26.7,91.5,70.1,0.0,48.7,1.0,28.9,48.7,0.0,0.0,0.0,0.0,1875.0,315.5,0.9,7.3,1.3,1.0,0.3,1.3,339.0,0.0,0.0,0.0,0.0,5163.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,228.0,33.0,59.0,90.0,7.0,14.0,25.1707057823129,25.0,28.0,0.396733454265611,0.0,0.0,0.0,84.0000000025611,5792.0,11711.0,0.00016,0.0,61.1930207044788,40896.113
10292.0,30.0,0.0,1.0,1.0,0.0,1448.0,80.0,325120.0,6083635.0,5.0,5.0,495392.5,0.0,421412.5,28960.0,6.0,0.0,157.0,19.9,28.4,26.2,0.0,28.4,1.0,26.4,28.4,0.0,0.0,0.0,0.0,2182.0,44.0,0.4,1.3,0.9,1.0,0.4,0.9,12.0,0.0,0.0,0.0,0.0,4642.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,10.0,14.0,185.0,214.0,5.0,6.0,7.32281099839829,9.0,20.0,0.443316137044239,0.0,0.0,0.999999996565748,146.00000000064,65160.0,10170.0,0.0004,0.0,533.169751917907,484088.959
14290.0,116.0,0.0,222.0,161.0,0.0,514040.0,19.0,325120.0,15546813.0,5.0,5.0,672605.0,5.0,514411.0,18824.0,6.0,0.0,160.0,17.4,41.4,34.2,0.0,27.1,1.0,17.4,27.1,0.0,0.0,0.0,0.0,2762.0,40.9,0.5,1.3,0.7,1.0,0.4,0.7,55.0,0.0,0.0,0.0,0.0,8190.0,31.0,1.0,0.0,319.2,68.42,0.28,5.0,0.0,766.0,14.0,34.0,47.0,3.0,5.0,6.49870562130177,8.0,14.0,0.521716131284916,0.0,0.0,0.0,203.000000001339,550240.0,18887.0,8e-05,104.0,460.799658214086,240735.28
10869.0,41.0,0.0,0.0,0.0,0.0,0.0,80.0,325120.0,6071165.0,5.0,5.0,422504.0,0.0,383710.0,27512.0,5.0,0.0,159.0,10.4,31.8,25.1,0.0,18.5,1.0,10.4,18.5,0.0,0.0,0.0,0.0,2274.0,46.2,0.4,1.9,0.5,1.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,4271.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,13.0,200.0,220.0,4.0,6.0,6.54039509089716,8.0,10.0,1.16455632886711,0.0,0.0,0.999999996565748,19.0000000002328,65160.0,10320.0,8e-05,0.0,544.860661102359,515405.072
12768.0,82.0,0.0,0.0,0.0,0.0,0.0,176.0,325120.0,9276909.0,5.0,5.0,535625.0,0.0,617039.0,57920.0,14.0,0.0,160.0,21.5,30.9,28.1,0.0,26.9,1.0,22.7,26.9,0.0,0.0,0.0,0.0,2594.0,47.6,0.5,1.3,1.1,1.0,0.3,1.1,0.0,0.0,0.0,0.0,0.0,5003.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,15.0,144.0,167.0,6.0,8.0,8.2766136261766,10.0,17.0,0.445872689029453,0.0,0.0,0.999999996565748,22.000000004482,65160.0,11273.0,0.00032,0.0,691.962154364153,658709.189
18737.0,191.0,0.0,103.0,104.0,0.0,225072.0,3.0,325120.0,16167933.0,5.0,5.0,620494.0,5.0,510541.0,43440.0,15.0,0.0,155.0,36.1,54.8,49.7,0.0,54.8,1.0,53.8,54.8,0.0,0.0,0.0,0.0,3682.0,43.7,0.3,0.9,1.3,1.0,0.8,1.3,28.0,0.0,0.0,0.0,0.0,9783.0,23.0,1.0,0.0,65.8,13.16,0.0,5.0,0.0,472.0,22.0,29.0,37.0,8.0,11.0,12.4425750338633,14.0,33.0,0.437202238068069,0.0,0.0,0.0,201.000000000931,244712.0,24940.0,0.0004,78.0,497.366986575389,338785.002
14799.0,46.0,0.0,0.0,0.0,0.0,0.0,16.0,325120.0,9929182.0,5.0,5.0,537797.0,4.0,562586.0,55024.0,12.0,0.0,156.0,14.2,24.2,19.5,0.0,15.1,1.0,14.2,15.1,0.0,0.0,0.0,0.0,2994.0,48.2,0.4,1.1,0.8,1.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,5628.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,17.0,122.0,132.0,9.0,11.0,12.0759149597126,14.0,14.0,0.441892229892671,0.0,0.0,0.999999996565748,46.9999999986612,65160.0,12764.0,0.0004,0.0,821.664977555684,795040.739
11754.0,102.0,0.0,33.0,35.0,0.0,108600.0,54.0,325120.0,14406635.0,5.0,5.0,775914.0,1.0,562911.0,94120.0,25.0,0.0,160.0,15.0,43.4,30.6,0.0,18.8,1.0,16.2,18.8,0.0,0.0,0.0,0.0,2721.0,44.1,0.8,2.4,0.8,1.0,0.2,0.8,42.0,0.0,0.0,0.0,0.0,7591.0,25.0,1.0,0.0,1.9,0.6,0.0,5.0,2.0,339.0,15.0,62.0,120.0,5.0,7.0,8.62171052631579,10.0,12.0,0.414271579641294,0.0,0.0,0.0,333.999999995285,761648.0,16129.0,0.0004,2.0,547.677899509523,267680.888
10815.0,0.0,0.0,160.0,162.0,0.0,556088.0,16.0,325120.0,15046552.0,5.0,5.0,920998.0,7.0,840378.0,46336.0,9.0,0.0,160.0,12.9,80.1,48.4,0.0,38.6,1.0,12.9,38.6,0.0,0.0,0.0,0.0,2223.0,46.6,0.4,1.4,1.0,1.0,0.6,1.0,82.0,0.0,0.0,0.0,0.0,6660.0,17.0,1.0,0.0,0.2,0.04,0.0,5.0,2.0,508.0,16.0,123.0,223.0,5.0,7.0,8.54615101289134,11.0,13.0,0.446439443084706,0.0,0.0,0.0,306.000000004133,65160.0,10391.0,8e-05,86.0,486.342955201266,402107.753
10836.0,144.0,0.0,0.0,52.0,0.0,298680.0,176.0,325120.0,12242413.0,5.0,5.0,659125.0,0.0,503784.0,47784.0,10.0,0.0,160.0,10.6,25.6,20.3,0.0,15.1,1.0,10.6,15.1,0.0,0.0,0.0,0.0,2211.0,44.5,0.5,1.6,0.8,1.0,0.4,0.8,7.0,0.0,0.0,0.0,0.0,3780.0,2.0,1.0,0.0,22.9,7.6,0.0,5.0,1.0,43.0,13.0,169.0,193.0,4.0,6.0,6.49060276547188,8.0,12.0,0.441656961302691,0.0,0.0,0.999999996565748,296.999999998661,65160.0,9329.0,0.00032,4.0,615.069271919358,573836.535
7881.0,26.0,0.0,0.0,0.0,0.0,0.0,176.0,325120.0,3761277.0,5.0,5.0,295065.0,10.0,270065.0,28960.0,10.0,0.0,155.0,30.1,100.8,67.1,0.0,33.6,1.0,30.5,33.6,0.0,0.0,0.0,0.0,1617.0,48.0,0.7,2.7,0.8,1.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,4295.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,17.0,400.0,424.0,4.0,6.0,6.56737125601893,9.0,34.0,0.408354620262052,0.0,0.0,0.999999996565748,35.0000000034925,37648.0,9815.0,0.00016,0.0,243.156289378716,257883.943
7296.0,5.0,0.0,0.0,0.0,0.0,0.0,176.0,325120.0,3280901.0,5.0,5.0,314972.0,5.0,249996.0,14480.0,5.0,0.0,160.0,22.2,28.4,26.1,0.0,23.8,1.0,22.2,23.8,0.0,0.0,0.0,0.0,1492.0,48.5,0.6,2.7,0.6,1.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,4465.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,20.0,412.0,433.0,4.0,6.0,6.67740838364085,8.0,22.0,0.426252738382389,0.0,0.0,0.999999996565748,37.0000000038999,36200.0,9397.0,0.00024,0.0,237.086169781702,248983.944
7476.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,325120.0,2351195.0,5.0,5.0,284699.0,5.0,250752.5,13032.0,5.0,0.0,160.0,24.5,45.0,35.5,0.0,26.2,1.0,24.5,26.2,0.0,0.0,0.0,0.0,1563.0,42.7,0.7,2.0,1.2,1.0,0.7,1.2,0.0,0.0,0.0,0.0,0.0,4907.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,19.0,451.0,474.0,4.0,5.0,6.35539393939394,8.0,26.0,0.425050903177205,0.0,0.0,0.999999996565748,38.9999999970314,34752.0,10214.0,0.0004,0.0,226.06773911656,232645.05
16583.0,98.0,0.0,45.0,47.0,0.0,253400.0,61.0,325120.0,14718374.0,5.0,5.0,634677.0,3.0,743157.0,69504.0,24.0,0.0,160.0,23.1,35.4,31.7,0.0,35.4,1.0,23.1,35.4,0.0,0.0,0.0,0.0,3237.0,11.1,0.3,0.6,1.2,1.0,0.9,1.2,51.0,0.0,0.3,0.3,0.0,9434.0,21.0,2.0,0.0,124.6,36.76,9.34,5.0,1.0,406.0,12.0,83.0,121.0,3.0,5.0,6.42595121951219,7.0,16.0,0.463056373050742,0.0,0.0,0.0,200.000000004366,246160.0,21534.0,0.00016,15.0,605.00825314905,380073.559
16233.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,325120.0,7560439.0,5.0,5.0,524038.0,0.0,624370.0,24616.0,5.0,0.0,158.0,14.3,24.9,19.7,0.0,15.0,1.0,14.3,15.0,0.0,0.0,0.0,0.0,3335.0,45.1,0.4,1.3,0.6,1.0,0.4,0.6,1.0,0.0,0.0,0.0,0.0,6324.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,13.0,115.0,127.0,5.0,7.0,7.60428590443232,9.0,12.0,0.436211605235043,0.0,0.0,0.0,29.9999999988358,65160.0,13798.0,0.00032,0.0,914.148312641615,868642.559
7893.0,21.0,0.0,0.0,0.0,0.0,0.0,24.0,325120.0,4428621.0,5.0,5.0,363975.0,0.0,284585.0,43440.0,10.0,0.0,160.0,21.8,45.3,34.4,0.0,45.3,1.0,38.3,45.3,0.0,0.0,0.0,0.0,1605.0,48.3,0.5,1.5,1.7,1.0,0.6,1.7,0.0,0.0,0.0,0.0,0.0,3761.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,16.0,171.0,512.0,5.0,6.0,7.7133259630921,9.0,20.0,0.444417687347375,0.0,0.0,0.999999996565748,50.9999999994761,65160.0,8723.0,8e-05,0.0,333.380326881911,311980.561
8310.0,51.0,0.0,2.0,2.0,0.0,2896.0,78.0,325120.0,6990925.0,5.0,5.0,472801.0,4.0,308768.0,30408.0,9.0,0.0,155.0,24.3,43.5,38.3,0.0,43.5,1.0,31.5,43.5,0.0,0.0,0.0,0.0,1694.0,46.6,0.5,1.6,0.8,1.0,0.6,0.8,10.0,0.0,0.0,0.0,0.0,3388.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,39.0,12.0,314.0,401.0,3.0,4.0,4.77700617283951,5.0,19.0,0.439094253213588,0.0,0.0,1.00000000384171,199.99999999709,52128.0,9267.0,0.00032,1.0,285.618585058109,283213.21
13856.0,5.0,0.0,0.0,0.0,0.0,0.0,176.0,325120.0,8070960.0,5.0,5.0,544242.0,0.0,570971.0,57920.0,9.0,0.0,160.0,14.1,29.9,24.8,0.0,20.0,1.0,15.5,20.0,0.0,0.0,0.0,0.0,2893.0,44.4,0.4,1.5,1.0,1.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,5511.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,12.0,132.0,145.0,4.0,6.0,6.45038483392737,8.0,13.0,0.450439936075903,0.0,0.0,0.999999996565748,25.0000000014552,65160.0,12119.0,0.00024,0.0,800.604085924834,748352.831
16258.0,27.0,0.0,0.0,0.0,0.0,0.0,10.0,325120.0,9569224.0,5.0,5.0,616718.0,0.0,601754.0,20272.0,7.0,0.0,160.0,14.2,30.1,22.5,0.0,16.1,1.0,14.2,16.1,0.0,0.0,0.0,0.0,3402.0,43.0,0.4,1.3,0.5,1.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,6944.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,12.0,93.0,124.0,3.0,4.0,5.21552279857321,7.0,15.0,0.429815698866966,0.0,0.0,0.0,34.9999999962165,65160.0,14436.0,0.00016,0.0,967.126923998091,912711.249
16558.0,35.0,0.0,0.0,0.0,0.0,0.0,77.0,325120.0,11642925.0,5.0,5.0,619825.0,0.0,669802.0,24616.0,5.0,0.0,155.0,16.9,25.4,24.3,0.0,25.4,1.0,19.4,25.4,0.0,0.0,0.0,0.0,3400.0,85.0,0.4,1.8,0.4,1.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,7096.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,16.0,105.0,120.0,22.0,24.0,24.4279560810811,26.0,20.0,0.443713640939034,0.0,0.0,0.0,15.0000000066939,65160.0,14522.0,8e-05,0.0,946.733357895865,901703.88
14620.0,2.0,0.0,1.0,1.0,0.0,376.0,176.0,325120.0,9630180.0,5.0,5.0,642652.0,0.0,663465.0,65160.0,15.0,0.0,160.0,19.1,33.0,26.6,0.0,23.9,1.0,20.1,23.9,0.0,0.0,0.0,0.0,3047.0,46.8,0.5,2.0,0.8,1.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,5953.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,17.0,125.0,142.0,6.0,8.0,9.70465263260246,12.0,17.0,0.441986667664086,0.0,0.0,0.0,38.9999999970314,65160.0,12628.0,0.00016,0.0,794.675430207023,789721.8
15282.0,103.0,0.0,0.0,0.0,0.0,0.0,8.0,325120.0,15644287.0,5.0,5.0,1227970.0,22.0,1454147.0,58955.0,13.0,0.0,145.0,15.0,20.1,19.0,0.0,18.4,1.0,16.4,18.4,0.0,0.0,0.0,0.0,3326.0,71.8,0.8,3.4,0.4,1.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,14895.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,15.0,88.0,96.0,22.0,24.0,24.9973643461931,27.0,16.0,0.589284096305739,0.0,0.0,0.0,161.000000000058,65160.0,18311.0,8e-05,0.0,1148.40777787953,1089322.334
15799.0,125.0,0.0,45.0,45.0,0.0,225888.0,16.0,392277.0,18372067.0,6.0,125.0,1391548.0,159.0,1431184.0,72400.0,10.0,0.349,1469.0,15.5,149.9,125.8,18.2,119.2,1.0,15.5,119.2,0.0,0.0,0.0,0.0,3190.0,79.7,0.6,2.5,0.5,1.0,0.2,0.5,13.0,0.0,0.0,0.0,0.0,12598.0,8.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,249.0,16.0,85.0,95.0,7.0,9.0,10.3030185622204,13.0,15.0,0.548062014045549,0.0,0.0,0.0,200.000000000728,133216.0,17335.0,8e-05,2.0,1138.03533722332,1085210.871
8908.0,64.0,0.0,51.0,63.0,0.0,159281.0,20.0,325120.0,2222010.0,5.0,5.0,148091.0,6.0,377777.0,69504.0,13.0,0.0,155.0,16.3,60.9,40.8,0.0,20.6,1.0,16.3,20.6,0.0,0.0,0.0,0.0,1908.0,8.5,1.0,1.2,0.9,1.0,0.3,0.9,76.0,0.0,5.3,5.3,0.0,5496.0,5.0,2.0,0.0,81.9,31.7,14.82,6.0,6.0,64.0,15.0,7.0,12.0,5.0,7.0,19.5499632623071,10.0,11.0,0.224206931950412,0.0,0.0,0.0,526.999999998225,18824.0,12648.0,0.00024,12.0,216.751315831745,68970.49
12900.0,211.0,0.0,37.0,37.0,0.0,259104.0,72.0,325120.0,9316033.0,5.0,5.0,529051.0,5.0,631832.0,139008.0,24.0,0.0,160.0,16.0,43.8,30.0,0.0,16.3,1.0,16.0,16.3,0.0,0.0,0.0,0.0,2561.0,45.4,0.4,1.6,0.7,1.0,0.4,0.7,68.0,0.0,0.3,0.3,0.0,5009.0,7.0,1.0,0.0,0.2,0.04,0.0,5.0,5.0,118.0,15.0,126.0,153.0,4.0,7.0,8.18857462895548,10.0,16.0,0.449291027886001,0.0,0.0,0.999999996565748,202.000000001135,65160.0,11612.0,0.00016,4.0,714.644984197996,616667.672
10837.0,2.0,0.0,0.0,0.0,0.0,0.0,86.0,325120.0,4806085.0,5.0,5.0,389360.0,0.0,391718.0,92672.0,11.0,0.0,160.0,13.2,33.7,27.4,0.0,33.7,1.0,26.8,33.7,0.0,0.0,0.0,0.0,2256.0,48.3,0.4,2.0,0.7,1.0,0.4,0.7,0.0,0.0,0.0,0.0,0.0,3748.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,11.0,198.0,213.0,4.0,5.0,5.16655248013154,6.0,13.0,0.626481724006671,0.0,0.0,1.00000000020373,22.000000000844,65160.0,9690.0,0.00024,0.0,555.551967410417,533744.214
12097.0,77.0,0.0,64.0,69.0,0.0,133221.0,98.0,325120.0,919485.0,5.0,5.0,80103.0,16.0,72836.25,14480.0,6.0,0.0,155.0,22.3,249.6,136.8,0.0,25.5,1.0,22.3,25.5,0.0,0.0,0.0,0.0,2382.0,40.4,0.7,1.0,0.5,1.0,0.2,0.5,97.0,0.0,0.0,0.0,0.0,9445.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,117.0,22.0,9.0,16.0,9.0,12.0,16.6981355851796,16.0,15.0,0.308921185661765,0.0,0.0,0.0,308.000000000902,8688.0,19816.0,0.00032,29.0,144.180594350228,82254.762
7896.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,325120.0,15153288.0,5.0,5.0,449510.0,0.0,1405095.0,37648.0,6.0,0.0,160.0,20.6,37.3,29.5,0.0,37.3,1.0,31.3,37.3,0.0,0.0,0.0,0.0,1728.0,42.3,0.5,1.7,0.8,1.0,0.5,0.8,4.0,0.0,0.0,0.0,0.0,3321.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,118.0,16.0,316.0,430.0,5.0,6.0,9.8113853359755,10.0,13.0,0.451278885803111,0.0,0.0,1.00000000020373,540.000000000873,3452619.0,9408.0,0.00016,0.0,240.146505041914,191906.263
10337.0,38.0,0.0,9.0,9.0,0.0,55568.0,80.0,325120.0,15883953.0,5.0,5.0,787000.0,4.0,880069.0,34752.0,5.0,0.0,160.0,14.0,30.3,22.2,0.0,15.5,1.0,14.0,15.5,0.0,0.0,0.0,0.0,2059.0,47.9,0.4,1.8,0.6,1.0,0.3,0.6,12.0,0.0,0.3,0.3,0.0,4445.0,7.0,1.0,0.0,26.2,5.24,0.0,5.0,2.0,161.0,15.0,168.0,195.0,5.0,7.0,9.16993911199289,10.0,14.0,0.423591114483114,0.0,0.0,1.00000000020373,298.000000002503,65160.0,10116.0,8e-05,1.0,546.134683587929,454464.973
9018.0,184.0,0.0,0.0,0.0,0.0,0.0,29.0,325120.0,8753250.0,5.0,5.0,420295.0,2.0,736838.75,21720.0,5.0,0.0,155.0,15.5,30.8,23.6,0.0,16.4,1.0,15.5,16.4,0.0,0.0,0.0,0.0,1519.0,46.5,0.8,2.1,0.7,1.0,0.2,0.7,431.0,0.0,0.0,0.0,0.0,21710.0,17.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,551.0,22.0,66.0,89.0,8.0,12.0,13.5736049239977,17.0,15.0,0.352809692180804,0.0,0.0,0.0,58.999999997468,17376.0,26705.0,0.00016,0.0,182.943024229653,123344.997
5664.0,26.0,0.0,1.0,1.0,0.0,376.0,294.0,325120.0,1807398.75,5.0,5.0,216429.0,12.0,196362.5,21720.0,7.0,0.0,155.0,19.7,126.4,73.2,0.0,21.4,1.0,19.7,21.4,0.0,0.0,0.0,0.0,1001.0,42.9,1.4,3.4,0.8,1.0,0.2,0.8,161.0,0.0,0.0,0.0,0.0,2078.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,73.0,41.0,85.0,148.0,10.0,20.0,29.473057744893,36.0,19.0,0.271926769917483,0.0,0.0,1.00000000020373,60.0000000013097,5792.0,4478.0,8e-05,0.0,32.7265503456873,16430.107
26239.0,0.0,0.0,146.0,148.0,0.0,411952.0,24.0,325120.0,14556157.5,5.0,5.0,573590.0,0.0,558157.5,121632.0,12.0,0.0,160.0,10.5,23.8,18.4,0.0,13.1,1.0,10.5,13.1,0.0,0.0,0.0,0.0,4694.0,90.2,0.6,2.8,0.4,1.0,0.3,0.4,1258.0,0.0,0.0,0.0,0.0,11925.0,35.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1172.0,14.0,14.0,19.0,5.0,7.0,8.45553036029226,10.0,12.0,0.341677556607046,0.0,0.0,0.0,238.999999997759,65160.0,27334.0,8e-05,1.0,884.933225812198,518600.053
