total.packets.a2b,resets.sent.a2b,resets.sent.b2a,dsack.pkts.sent.a2b,actual.data.bytes.b2a,rexmt.data.pkts.b2a,rexmt.data.bytes.a2b,rexmt.data.bytes.b2a,max.segm.size.b2a,min.segm.size.b2a,avg.win.adv.b2a,max.owin.b2a,min.non.zero.owin.b2a,avg.owin.a2b,avg.owin.b2a,wavg.owin.a2b,wavg.owin.b2a,initial.window.bytes.b2a,initial.window.pkts.b2a,data.xmit.time.a2b,idletime.max.a2b,idletime.max.b2a,throughput.a2b,rtt.min.a2b,rtt.max.a2b,rtt.avg.a2b,rtt.stdev.a2b,rtt.from.3whs.a2b,rtt.full.sz.smpls.a2b,rtt.full.sz.min.a2b,rtt.full.sz.max.a2b,rtt.min.last.a2b,rtt.avg.last.a2b,max.retrans.a2b,max.retr.time.a2b,fin.pkts.sent.a2b,rtt.samples.b2a,rtt.min.b2a,rtt.max.b2a,rtt.avg.b2a,rtt.stdev.b2a,rtt.from.3whs.b2a,rtt.full.sz.smpls.b2a,rtt.full.sz.min.b2a,rtt.full.sz.avg.b2a,post.loss.acks.b2a,rtt.min.last.b2a,rtt.max.last.b2a,rtt.avg.last.b2a,rtt.sdv.last.b2a,segs.cum.acked.b2a,triple.dupacks.b2a,max.retrans.b2a,min.retr.time.b2a,max.retr.time.b2a,avg.retr.time.b2a,sdv.retr.time.b2a,syn.pkts.sent.b2a,duplicate.acks.a2b,duplicate.acks.b2a,abs.uplinkdelay.75,abs.downlinkdeltadelay.25,abs.downlinkdeltadelay.50,abs.downlinkdeltadelay.avg,abs.downlinkdeltadelay.75,abs.downlinkdeltadelay.max,abs.uplinkdeltadelay.25,abs.uplinkdeltadelay.50,abs.uplinkdeltadelay.avg,abs.uplinkdeltadelay.75,abs.uplinkdeltadelay.max,abs.rtt.min,abs.rtt.max,abs.cwin.25,abs.cwin.50,abs.cwin.75,abs.cwin.max,abs.rwin.25,abs.rwin.50,abs.winratio.min,abs.winratio.25,abs.winratio.75,abs.winratio.max,abs.radiobuffer.min,abs.radiobuffer.25,abs.radiobuffer.50,abs.radiobuffer.75,abs.radiobuffer.max,abs.idletime.50,abs.idletime.avg,abs.idletime.75,abs.idletime.max,abs.segmentsizes.min,abs.segmentsizes.25,abs.segmentsizes.50,abs.segmentsizes.75,abs.segmentsizes.max,abs.packetlost.sum,abs.pushevents.sum,abs.instanttp.min,abs.instanttp.25,abs.instanttp.75,abs.instanttp.max,abs.burst.sum,abs.rtoevents.sum,abs.theoricalmaxtp.25,abs.theoricalmaxtp.50,abs.theoricalmaxtp.avg,abs.theoricalmaxtp.75,transfer.datarate
18928.0,82.0,0.0,0.0,989949127.0,0.0,0.0,0.0,65160.0,136.0,325120.0,15196629.0,5.0,5.0,756631.0,0.0,774576.0,57920.0,10.0,0.0,116.6,117.1,155.0,13.9,30.4,29.8,0.0,30.4,1.0,30.0,30.4,0.0,0.0,0.0,0.0,4.0,3983.0,0.0,47.4,0.4,1.2,0.8,1.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,8330.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,10.0,97.0,108.0,106.86962375373,118.0,158.0,4.0,5.0,5.92227639909759,7.0,30.0,11.0,168.0,16393016.0,16878904.0,17592249.0,18766696.0,41925632.0,41928704.0,0.238888888888889,0.391619186365967,0.419534326350733,0.447564021747094,0.0,14334287.0,15192648.0,16066042.0,19741688.0,0.0,0.270332229540281,0.0,24.9999999941792,1.0,17376.0,36200.0,56472.0,65160.0,0.0,16903.0,0.00032,999.78368,1190.6141,1477.64864,0.0,0.0,1022.2338954259,1122.82311110151,1107.6268048039,1225.45285469038,1077707.427
13694.0,87.0,0.0,79.0,74789730.0,84.0,0.0,176673.0,11584.0,51.0,849817.0,945751.0,57.0,147.0,65138.0,278.0,65316.0,23369.0,8.0,0.523,266.1,266.1,2293.0,31.5,177.3,108.0,46.7,83.3,2.0,31.5,83.3,0.0,0.0,0.0,0.0,2.0,2722.0,0.1,43.8,0.9,1.1,1.3,1.0,0.3,1.3,22.0,0.0,0.0,0.0,0.0,7138.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,97.0,39.0,5.0,7.0,21.2091430775908,18.0,674.0,10.0,18.0,28.1605825336355,35.0,459.0,12.0,685.0,537208.0,741376.0,926720.0,1057040.0,15723520.0,15723520.0,0.0253668407097028,0.0370207180071638,0.0607802832953435,0.935827250608273,0.0,79640.0,159280.0,383720.0,1540672.0,0.0,0.371768904321111,0.0,263.999999995576,1.0,2896.0,2896.0,4344.0,11584.0,194.0,19894.0,8e-05,70.54656,134.3744,289.83168,36.0,9.0,85.6208695633561,126.319157892521,144.261678830386,172.472888882501,76902.81
9450.0,32.0,0.0,0.0,328652271.0,0.0,0.0,0.0,65160.0,80.0,325120.0,5227317.0,5.0,5.0,343146.0,0.0,298574.0,31856.0,10.0,0.0,263.4,263.6,158.0,23.0,37.1,33.5,0.0,37.1,1.0,25.3,37.1,0.0,0.0,0.0,0.0,3.0,1916.0,0.0,45.1,0.5,1.6,0.9,1.0,0.3,0.9,0.0,0.0,0.0,0.0,0.0,3971.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,247.0,329.0,298.495248700817,361.0,490.0,4.0,6.0,6.44974016332591,8.0,54.0,9.0,502.0,14811432.0,15461040.0,16340920.0,17625580.0,41910272.0,41924608.0,0.215724122198232,0.359098510429133,0.395326438958817,0.422335781054443,0.0,14304140.0,14898288.0,15548306.0,17090291.0,0.0,0.545920261341064,0.999999996565748,41.0000000047148,1.0,11584.0,21720.0,36200.0,65160.0,0.0,10388.0,8e-05,310.6436,439.36136,639.12064,0.0,0.0,316.686733497954,361.257102638237,367.504869450486,435.313992451188,357262.022
9797.0,91.0,0.0,0.0,54467687.0,0.0,0.0,0.0,10136.0,221.0,325120.0,12018990.0,5.0,5.0,1741127.0,5.0,1757499.0,13032.0,5.0,0.0,419.1,434.8,160.0,15.1,47.1,37.9,0.0,28.8,1.0,28.1,28.8,0.0,0.0,0.0,0.0,4.0,1773.0,0.1,46.5,1.0,1.4,1.1,1.0,0.8,1.1,13.0,0.0,0.0,0.0,0.0,6795.0,17.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1510.0,20.0,576.0,871.0,859.814932863149,1086.0,1691.0,4.0,7.0,8.04353723043537,11.0,28.0,19.0,1710.0,5448835.0,7607797.0,10345439.0,13412732.0,22116352.0,30922752.0,0.107782562198898,0.180455504834128,0.417910422116631,0.49951449963857,0.0,4941708.0,6138723.5,7428521.0,12695809.0,0.0,0.497117667005883,0.0,39.9999999935972,1.0,2896.0,2896.0,4344.0,10136.0,10.0,13298.0,0.00032,55.95072,69.02574,92.55616,10.0,0.0,56.8382750715925,60.7706649316456,76.2345735935441,76.1699237559298,59514.858
17991.0,68.0,0.0,3.0,187599463.0,3.0,0.0,2200.0,50680.0,96.0,325120.0,14431645.0,5.0,5.0,719687.0,6.0,652550.0,34752.0,8.0,0.0,117.0,118.5,155.0,12.3,114.8,73.8,0.0,32.8,1.0,31.4,32.8,0.0,0.0,0.0,0.0,5.0,3285.0,0.0,18.1,0.5,0.6,1.2,1.0,0.8,1.2,127.0,0.0,0.0,0.0,0.0,16061.0,38.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1767.0,18.0,77.0,91.0,102.366455010067,110.0,311.0,4.0,5.0,7.98538020752672,12.0,37.0,20.0,338.0,2305216.0,2412368.0,5005262.0,14888599.0,31449088.0,31452160.0,0.0699803021423455,0.0737071158228878,0.161343463578127,0.738990976413596,0.0,1721672.0,2041688.0,3207048.0,11246909.0,0.0,0.227295254615169,0.0,90.0000000037835,1.0,2896.0,4344.0,7240.0,50680.0,563.0,28488.0,0.00016,156.388,285.87312,468.676,70.0,1.0,168.690733667494,209.329694115184,325.736316285893,326.159924525225,209944.533
13983.0,77.0,0.0,3.0,115360556.0,3.0,0.0,3992.0,44888.0,33.0,325120.0,7092294.0,5.0,5.0,598118.0,0.0,1664425.0,33304.0,6.0,0.0,553.5,553.6,160.0,15.3,31.6,23.7,0.0,31.6,1.0,25.6,31.6,0.0,0.0,0.0,0.0,5.0,1980.0,0.1,7.0,0.6,0.5,0.7,1.0,0.5,0.7,2039.0,0.0,0.0,0.0,0.0,10929.0,72.0,1.0,0.0,75.8,16.16,0.0,5.0,3.0,2099.0,36.0,69.0,181.0,182.773313950927,270.0,443.0,5.0,10.0,26.5754812563323,30.0,527.0,17.0,741.0,2499428.0,6661380.0,7720218.0,16128529.0,38696960.0,39443456.0,0.0197668469163572,0.0726096260675441,0.223918172311259,0.453696180480542,0.0,922376.0,2591832.0,6057395.0,11043547.0,0.0,0.321057268722487,0.0,532.999999995809,1.0,2896.0,4344.0,5792.0,44888.0,3508.0,17290.0,0.00024,105.51744,202.34816,330.80416,196.0,1.0,148.120981481139,190.441081849856,364.986690834122,246.544737326053,128192.078
13276.0,0.0,0.0,2.0,142900746.0,2.0,0.0,752.0,18824.0,13.0,325120.0,4387074.0,5.0,5.0,226730.0,5.0,225201.0,47784.0,13.0,0.0,114.6,115.4,160.0,14.2,88.5,56.1,0.0,26.0,1.0,23.8,26.0,0.0,0.0,0.0,0.0,0.0,2779.0,0.0,14.6,0.6,0.5,0.8,1.0,0.6,0.8,81.0,0.0,0.0,0.0,0.0,13930.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,394.0,16.0,34.0,45.0,54.2095281444394,57.0,226.0,3.0,4.0,6.368684569868,9.0,74.0,12.0,248.0,1356108.0,1537198.0,1696064.0,6118317.0,25893888.0,25897984.0,0.0466055352258914,0.0533998848313496,0.0660373263888889,0.45907944259028,0.0,799640.0,1057040.0,1246732.25,3508404.0,0.0,0.278041194097855,0.0,73.0000000039581,1.0,2896.0,4344.0,7240.0,18824.0,46.0,24582.0,0.00024,151.71896,191.81848,252.69248,35.0,0.0,169.680289533562,201.419368417519,225.829325457707,236.307586202822,156554.655
159790.0,0.0,0.0,44.0,398587199.0,44.0,0.0,72400.0,65160.0,16.0,325120.0,4788245.0,5.0,5.0,560220.0,4.0,579375.0,26064.0,10.0,0.0,2188.0,2187.5,165.0,22.0,34.3,29.0,0.0,34.3,1.0,29.1,34.3,0.0,0.0,0.0,0.0,0.0,13333.0,0.0,54.5,1.8,3.5,0.5,1.0,0.2,0.5,31337.0,0.0,0.0,0.0,0.0,96665.0,2888.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,59567.0,82.0,85.0,140.0,135.637730054942,180.0,271.0,31.0,50.0,66.0302492218346,93.0,156.0,15.0,338.0,15832468.0,16283352.0,16436800.0,17758868.0,41938944.0,41939968.0,0.202077499502916,0.377512318860484,0.391912554630466,0.42342508255408,0.0,7290421.25,11307180.5,13494014.0,17374991.0,0.0,0.0406110458284648,0.0,2067.00000000274,1.0,1448.0,1448.0,1448.0,22191624.0,19.0,8594.0,8e-05,557.40184,685.95968,897.9264,9.0,27.0,560.441345130264,661.608284260601,642.966857954097,730.524444440386,545916.781
91809.0,0.0,0.0,726.0,241957624.0,668.0,0.0,1298828.0,33304.0,9.0,325120.0,11700325.0,5.0,5.0,665671.0,0.0,1405845.0,46336.0,21.0,0.0,816.1,817.1,155.0,12.1,26.5,20.9,0.0,15.3,1.0,12.1,15.3,0.0,0.0,0.0,0.0,5.0,8610.0,0.0,57.1,2.2,3.7,0.6,1.0,0.2,0.6,18163.0,0.0,0.2,0.2,0.0,56464.0,1113.0,2.0,0.0,2.8,0.36,0.32,5.0,4.0,28541.0,316.0,48.0,180.0,206.782522143296,300.0,1621.0,12.0,167.0,165.850977812856,311.0,437.0,12.0,1634.0,13600932.0,15985063.0,16590640.0,17793741.0,40943616.0,41938944.0,0.215829937217229,0.357209619234807,0.398032220363012,0.55687756968176,0.0,2413856.0,6742509.0,12013462.75,29209454.0,0.0,0.0654307237632792,0.0,293.000000005122,0.0,1448.0,1448.0,1448.0,447432.0,272.0,11109.0,8e-05,248.2184,408.47744,730.57208,61.0,221.0,283.749446807907,323.342805969345,330.850137612967,412.15111110968,272185.102
16321.0,15.0,0.0,0.0,829435071.0,0.0,0.0,0.0,65160.0,54.0,325120.0,8731423.0,5.0,5.0,610789.0,0.0,705086.0,78192.0,10.0,0.0,142.9,143.0,160.0,11.9,29.4,25.8,0.0,29.4,1.0,23.8,29.4,0.0,0.0,0.0,0.0,4.0,3440.0,0.0,33.1,0.4,0.9,0.4,1.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,6913.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,11.0,112.0,124.0,123.164493782539,137.0,189.0,5.0,6.0,6.53818682500753,8.0,24.0,11.0,203.0,16095897.0,16725646.0,17251742.0,18365960.0,41923584.0,41929728.0,0.196284671321474,0.383868550699973,0.411444166773512,0.438028325416402,0.0,14375329.0,15266779.0,16035288.0,18739792.0,0.0,0.313511187607576,0.0,27.9999999984284,1.0,16120.0,34752.0,55024.0,65160.0,0.0,14443.0,8e-05,871.47208,1036.48808,1318.7004,0.0,0.0,871.36113579709,967.430270263734,958.148541569224,1074.11742607762,920463.778
10150.0,100.0,0.0,18.0,95553876.0,18.0,0.0,24992.0,65160.0,17.0,325120.0,7885294.0,5.0,5.0,391423.0,2.0,385679.0,44888.0,8.0,0.0,557.1,556.9,156.0,11.8,55.3,37.7,0.0,20.1,1.0,14.1,20.1,0.0,0.0,0.0,0.0,1.0,2028.0,0.1,43.3,1.3,2.5,0.6,1.0,0.2,0.6,674.0,0.0,0.0,0.0,0.0,6959.0,27.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,705.0,19.0,18.0,39.0,79.5434413337528,100.0,425.0,8.0,11.0,15.0181189053161,17.0,541.0,11.0,579.0,524176.0,1907580.0,2560139.0,5619750.0,40946688.0,41937920.0,0.0032133857666463,0.0131902933120728,0.0688278845919015,0.242460141424537,0.0,247608.0,695040.0,1615968.0,5592238.0,0.0,0.462816157040378,0.0,544.000000001688,0.0,2896.0,2896.0,7240.0,408336.0,321.0,12866.0,0.00016,89.15456,226.0088,483.50784,79.0,15.0,86.8799999981113,144.64025805985,266.542258910904,321.069866661315,104876.775
9894.0,3.0,0.0,0.0,351573447.0,0.0,0.0,0.0,65160.0,152.0,325120.0,3666341.0,5.0,5.0,321336.0,0.0,276043.0,75296.0,14.0,0.0,337.9,337.8,160.0,12.2,25.1,20.6,0.0,18.9,1.0,12.2,18.9,0.0,0.0,0.0,0.0,5.0,2094.0,0.0,42.5,0.5,1.3,0.7,1.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,4488.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,11.0,263.0,283.0,280.774966988672,316.0,503.0,4.0,6.0,6.28459239696991,8.0,38.0,12.0,523.0,14335768.0,15640200.0,16269168.0,18242044.0,41916416.0,41924608.0,0.223241763598752,0.357851434657703,0.38942027002894,0.435009183770023,0.0,14471832.0,14974540.0,15556304.0,17711112.0,0.0,0.506255212677207,0.999999996565748,25.9999999980209,1.0,10136.0,18824.0,39096.0,65160.0,0.0,10998.0,8e-05,369.4464,446.0828,612.09016,0.0,0.0,360.12428093525,422.77359999849,405.148335997899,470.480183204311,389028.058
27248.0,58.0,0.0,4.0,566065021.0,5.0,0.0,1505.0,65160.0,8.0,325120.0,11333544.0,5.0,5.0,286840.0,1.0,329779.0,53576.0,8.0,0.0,51.5,52.1,160.0,11.2,62.1,40.6,0.0,19.1,1.0,11.2,19.1,0.0,0.0,0.0,0.0,3.0,5417.0,0.0,14.2,0.5,0.6,0.4,1.0,0.2,0.4,199.0,0.0,0.0,0.0,0.0,10105.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,303.0,11.0,8.0,12.0,14.2121469934407,17.0,70.0,5.0,6.0,7.05080001097785,8.0,47.0,11.0,84.0,2193044.0,2607688.0,2871737.0,11402267.0,41933824.0,41934848.0,0.0428037240537241,0.0524361888872271,0.0684906262209416,0.325352513263209,0.0,904976.0,1232316.0,1610736.0,6215744.0,0.0,0.201394225491165,0.0,40.0000000008731,1.0,8688.0,14480.0,21720.0,65160.0,559.0,29915.0,8e-05,557.25192,715.39504,947.78392,90.0,1.0,657.580540522768,797.033666633457,943.878115891391,974.686222168073,620913.511
12970.0,20.0,0.0,2.0,615867479.0,2.0,0.0,752.0,65160.0,134.0,325120.0,6527629.0,5.0,5.0,439821.0,0.0,469934.0,105704.0,14.0,0.0,227.1,227.1,160.0,13.4,22.7,21.0,0.0,22.7,1.0,13.4,22.7,0.0,0.0,0.0,0.0,4.0,2640.0,0.0,40.8,0.4,1.0,0.6,1.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,4447.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,9.0,148.0,164.0,168.099478539912,192.0,321.0,2.0,3.0,3.97621912784368,4.0,37.0,10.0,332.0,16283022.0,16816492.0,17364415.0,18762082.0,41920512.0,41927680.0,0.249980897617221,0.393373312605319,0.41638653702624,0.447410277962615,0.0,14662270.5,15354928.0,16084705.5,19208309.0,0.0,0.416962750716219,0.999999996565748,23.0000000010477,1.0,15928.0,34752.0,56472.0,65160.0,0.0,11303.0,8e-05,624.97696,796.49256,1047.66656,0.0,0.0,608.550966504265,729.764023387545,710.716284924887,838.03423809025,682302.253
18035.0,107.0,0.0,22.0,524700733.0,25.0,0.0,70952.0,65160.0,21.0,325120.0,17206045.0,5.0,5.0,613126.0,0.0,828356.0,82536.0,13.0,0.0,1006.7,1007.3,160.0,13.1,28.1,22.9,0.0,18.6,1.0,15.1,18.6,0.0,0.0,0.0,0.0,3.0,3697.0,0.0,42.0,0.3,0.8,0.6,1.0,0.3,0.6,24.0,0.0,0.0,0.0,0.0,7747.0,10.0,4.0,0.0,809.1,215.22,16.14,5.0,4.0,278.0,12.0,86.0,101.0,147.877812120975,141.0,1175.0,4.0,6.0,6.31202316209554,8.0,308.0,13.0,1187.0,12398608.0,12901456.0,13138479.0,17833305.0,41924608.0,41932800.0,0.22795972237478,0.300142274375504,0.313306942235727,0.579661060912745,0.0,10045538.5,10910078.0,11575260.0,19012453.0,0.0,0.283707645355812,0.0,377.999999996973,1.0,8688.0,15928.0,28960.0,65160.0,111.0,19991.0,0.00016,572.19856,955.45312,1601.61008,10.0,1.0,636.693999996939,864.404854693467,871.709863533541,1034.83691088084,569406.857
11575.0,76.0,0.0,2.0,526548668.0,2.0,0.0,10480.0,65160.0,16.0,325120.0,6003864.0,5.0,5.0,462892.0,0.0,449836.0,44888.0,7.0,0.0,156.1,156.3,160.0,16.2,43.4,35.6,0.0,43.4,1.0,30.4,43.4,0.0,0.0,0.0,0.0,2.0,2415.0,0.0,47.6,0.4,2.2,0.7,1.0,0.3,0.7,2.0,0.0,0.0,0.0,0.0,4405.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,12.0,176.0,201.0,193.728526841448,223.0,355.0,4.0,6.0,6.44044943820225,8.0,36.0,15.0,370.0,15960252.0,16809432.0,17314152.0,18492920.0,41923584.0,41928704.0,0.22052845761252,0.381722499626087,0.412952779643424,0.805278865669354,0.0,14509799.25,15208908.0,15903068.0,18898875.0,0.0,0.456707659654092,0.999999996565748,29.0000000022701,1.0,13032.0,30408.0,52128.0,65160.0,1.0,10278.0,8e-05,525.43088,679.03824,998.138,1.0,1.0,554.189779733241,613.928701751693,626.519957233558,703.121278346891,573726.523
25129.0,192.0,0.0,0.0,485365512.0,0.0,0.0,0.0,65160.0,7.0,325120.0,16927909.0,5.0,5.0,633833.0,0.0,791271.0,101360.0,15.0,0.0,144.3,145.0,160.0,9.8,26.3,19.9,0.0,13.6,1.0,9.8,13.6,0.0,0.0,0.0,0.0,2.0,4766.0,0.0,41.9,0.5,0.9,0.9,1.0,0.4,0.9,670.0,0.0,0.0,0.0,0.0,9083.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,911.0,13.0,51.0,61.0,76.7465177713737,78.0,298.0,6.0,8.0,8.29199687800192,10.0,44.0,10.0,311.0,4997870.0,5161171.0,9774851.0,17797044.0,41930752.0,41933824.0,0.116054504358761,0.119305245535714,0.234213738268752,0.424885118720205,0.0,3643168.0,4103632.0,4638202.25,17482706.0,0.0,0.220347632913948,0.0,33.9999999996508,1.0,8688.0,14480.0,17376.0,65160.0,891.0,27239.0,0.00016,483.75448,611.84528,955.24544,70.0,0.0,507.991404588155,581.74793812407,712.657691149281,739.682245601058,525953.102
26995.0,83.0,0.0,0.0,508395580.0,0.0,0.0,0.0,65160.0,6.0,325120.0,18762431.0,5.0,5.0,595964.0,0.0,839699.0,68056.0,9.0,0.0,74.4,74.2,160.0,13.4,21.6,19.6,0.0,17.6,1.0,13.4,17.6,0.0,0.0,0.0,0.0,0.0,5122.0,0.0,13.4,0.4,0.5,0.5,1.0,0.2,0.5,659.0,0.0,0.0,0.0,0.0,9919.0,36.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1027.0,13.0,49.0,63.0,68.4677045841355,77.0,201.0,8.0,9.0,10.3052928210708,12.0,46.0,14.0,215.0,6582900.0,6727077.0,6875660.0,17258122.0,41933824.0,41934848.0,0.0821209323646652,0.157004819167704,0.164075186656004,0.503033511390431,0.0,3315357.0,5066480.0,5671183.0,14775330.0,0.0,0.203655133928545,0.0,24.0000000048894,1.0,8688.0,14480.0,18824.0,65160.0,959.0,29292.0,0.00016,484.5944,657.44184,835.628,65.0,0.0,572.971666660698,670.309599991621,728.644498638592,791.420823517773,561740.458
25591.0,88.0,0.0,37.0,470145246.0,38.0,0.0,195480.0,65160.0,6.0,325120.0,17018116.25,5.0,5.0,618993.0,0.0,610817.5,37648.0,6.0,0.0,192.6,192.1,160.0,11.8,17.4,15.6,0.0,16.3,1.0,12.0,16.3,0.0,0.0,0.0,0.0,1.0,5086.0,0.0,42.5,0.5,1.0,0.6,1.0,0.2,0.6,534.0,0.0,0.0,0.0,0.0,10850.0,34.0,1.0,0.0,160.1,32.02,0.0,5.0,0.0,1110.0,14.0,27.0,36.0,44.5272986864649,46.0,247.0,5.0,6.0,7.25593946316391,9.0,36.0,11.0,262.0,3534166.0,3728296.0,3977365.0,17519072.0,41932800.0,41934848.0,0.078628663003663,0.0843539663461538,0.0949589047733877,0.443190134186462,0.0,2056157.0,2492618.5,2927856.0,12879160.0,0.0,0.20868671292719,0.0,188.999999998487,1.0,7240.0,13032.0,17376.0,65160.0,695.0,28359.0,8e-05,477.404,592.9392,818.89016,90.0,2.0,523.824290899567,625.849066652759,748.538752768129,792.324999980192,513110.429
23037.0,195.0,0.0,0.0,104327904.0,0.0,0.0,0.0,14597.0,53.0,325120.0,3012990.0,5.0,5.0,68896.0,3.0,106917.0,38483.0,8.0,0.0,35.4,36.1,155.0,13.2,34.0,28.5,0.0,22.9,1.0,13.2,22.9,0.0,0.0,0.0,0.0,3.0,4829.0,0.1,9.5,0.9,0.5,0.6,1.0,0.2,0.6,161.0,0.0,0.0,0.0,0.0,12445.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,140.0,17.0,88.0,102.0,100.472322520115,113.0,163.0,4.0,6.0,6.56779347795184,8.0,25.0,13.0,183.0,1648810.0,1785023.0,1898002.0,3575474.0,20961280.0,20961280.0,0.0742584899395457,0.0797800515999023,0.0907825285478749,0.339057992494622,0.0,1347404.0,1477710.0,1597708.0,2100009.0,0.0,0.211873080859704,0.0,19.9999999967986,1.0,2654.0,2654.0,2654.0,14597.0,202.0,33756.0,8e-05,107.55792,122.29632,154.03816,40.0,0.0,112.159879698405,119.822330433741,124.601174969393,130.0486399987,112135.379
299371.0,0.0,0.0,738.0,717020692.0,1133.0,0.0,2414859.0,30408.0,5.0,325120.0,9508972.5,5.0,5.0,964530.0,0.0,1204390.0,83984.0,33.0,0.0,1064.0,1101.4,160.0,10.8,20.8,17.8,0.0,14.8,1.0,10.8,14.8,0.0,0.0,0.0,0.0,0.0,32943.0,0.0,145.6,4.7,9.4,0.6,1.0,0.3,0.6,59140.0,0.0,91.4,16.4,21.2,184212.0,5112.0,12.0,0.0,283.0,100.3,46.26,5.0,2.0,111823.0,14.0,63.0,71.0,72.5433140739793,82.0,142.0,65.0,67.0,68.0534523574395,70.0,156.0,10.0,161.0,12618349.0,12943736.0,13468168.0,14661679.0,41939968.0,41939968.0,0.285042433361109,0.302673001562614,0.327079903031719,0.596598639203737,0.0,8439129.5,9568724.0,10411956.0,13182227.0,0.0,0.0200290421110529,0.0,1036.99999999662,0.0,1448.0,1448.0,1448.0,30878104.0,574.0,21878.0,0.00024,878.2848,1093.91072,1362.70656,66.0,554.0,1075.53141746529,1197.49397588919,1216.41745612751,1346.62189471912,921086.235
17218.0,0.0,0.0,1.0,466982985.0,2.0,0.0,10136.0,65160.0,54.0,325120.0,17033692.5,5.0,5.0,621155.0,0.0,559823.75,34752.0,7.0,0.0,391.7,393.4,160.0,9.8,22.0,20.4,0.0,20.9,1.0,9.8,20.9,0.0,0.0,0.0,0.0,5.0,3480.0,0.0,41.2,0.3,0.8,0.6,1.0,0.3,0.6,12.0,0.0,0.0,0.0,0.0,8664.0,10.0,1.0,0.0,10.2,2.04,0.0,5.0,1.0,208.0,14.0,84.0,104.0,133.721700136479,135.0,521.0,5.0,7.0,7.79013452914798,10.0,36.0,10.0,541.0,9878444.0,10169779.0,12845188.0,17567496.0,41923584.0,41933824.0,0.174657217105062,0.236062869316794,0.306290536106702,0.419056591819536,0.0,7145570.0,8400060.0,9415632.0,17343864.0,0.0,0.276204960224564,0.0,199.000000000524,1.0,8688.0,15928.0,21720.0,340064.0,12.0,20521.0,8e-05,563.54208,747.93888,1466.31696,11.0,0.0,555.318769226886,701.438300878748,836.464425381218,819.837806445001,528852.989
12402.0,7.0,0.0,0.0,559065287.0,0.0,0.0,0.0,65160.0,96.0,325120.0,6816033.0,5.0,5.0,461038.0,0.0,433564.0,66608.0,10.0,0.0,190.0,184.3,160.0,12.2,17.6,17.0,0.0,17.6,1.0,12.8,17.6,0.0,0.0,0.0,0.0,3.0,2598.0,0.0,42.6,0.5,2.0,0.5,1.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,4915.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,12.0,153.0,179.0,190.251383125864,233.0,367.0,12.0,13.0,13.9012217611803,15.0,37.0,13.0,388.0,15674552.0,16904394.0,17401528.0,18328692.0,41923584.0,41927680.0,0.206519410622185,0.374169979117819,0.415026612794901,0.437310366021256,0.0,14174577.75,15019296.0,15846534.0,18383688.0,0.0,0.422281136533773,0.999999996565748,25.9999999980209,1.0,13032.0,28960.0,50680.0,65160.0,0.0,11275.0,8e-05,480.80652,750.87984,1013.75376,0.0,0.0,475.293385212158,679.334134244901,640.152770383325,780.975868848191,608917.031
